ORDER_ID,CUSTOMER_ID,BOOKING_DATE,TRAVEL_FROM,BASE_LOCATION,TRAVEL_TO,TRAVEL_BASE_LOCATION,CUSTOMER_BASE_LOCATION,NO_OF_TRAVELLERS,FLIGHT_NAME,FLIGHT_FARE,DISCOUNT_RATE,TOTAL_FARE_AFTER_DISCOUNT,TOTAL_FARE_PAID,PAYMENT_MODE
7553,CR-2730 ,13-02-2019,Pune Airport – PNQ ,Pune ,Cochin International Airport – COK  ,Kochi ,Kannur ,1,AirAsia India ,7191,0.01,7119,7119,HDFC CC
7574,RR-19525 ,12-02-2019,Imphal International Airport – IMF ,Imphal ,Surat International Airport – STV ,Surat ,Visakhapatnam ,1,AirAsia India ,2569,0.08,2363,2363,HDFC CC
7628,LW-6825 ,02-02-2019,Lokpriya Gopinath Bordoloi International Airport – GAU ,Guwahati ,Jaipur International Airport – JAI ,Jaipur ,Jaipur ,1,AirAsia India ,3398,0.05,3228,3228,SBI NET BANKING
7634,EJ-4155 ,04-02-2019,Indira Gandhi International Airport – DEL ,Delhi ,Devi Ahilya Bai Holkar Airport – IDR ,Indore ,Siliguri ,1,AirAsia India ,2982,0.07,2773,2773,AXIS NET BANKING
7640,BD-1635 ,22-01-2019,Mangalore International Airport – IXE ,Mangalore ,Netaji Subhas Chandra Bose International Airport – CCU ,Kolkata ,Guwahati ,1,AirAsia India ,4097,0.1,3687,3687,ICICI CC
7646,JS-5880 ,01-03-2019,Jay Prakash Narayan International Airport – PAT ,Patna ,Visakhapatnam International Airport – VTZ ,Visakhapatnam ,Calicut ,2,AirAsia India ,3000,0,3000,6000,IDBI NET BANKING
7672,SS-10590 ,18-03-2019,Biju Patnaik International Airport – BBI ,Bhubaneswar ,Tiruchirappalli International Airport – TRZ ,Tiruchirappalli ,Kolkata ,3,AirAsia India ,5292,0.05,5027,15082,HSBC CC
7693,HH-15010 ,18-01-2019,Netaji Subhas Chandra Bose International Airport – CCU ,Kolkata ,Sri Guru Ram Dass Jee International Airport – ATQ ,Amritsar ,Coimbatore ,1,AirAsia India ,2875,0.1,2588,2588,AXIS CC
7710,SP-20620 ,22-02-2019,Madurai Airport – IXM ,Madurai ,Kempegowda International Airport – BLR ,Bangalore ,Varanasi ,1,AirAsia India ,3518,0.1,3166,3166,AXIS NET BANKING
7725,ME-8010 ,14-03-2019,Kannur International Airport – CNN ,Kannur ,Cochin International Airport – COK  ,Kochi ,Ahmedabad ,6,AirAsia India ,5718,0,5718,34308,ICICI NET BANKING
7737,LW-16825 ,13-01-2019,Kannur International Airport – CNN ,Kannur ,Chandigarh International Airport – IXC ,Chandigarh ,Kolkata ,2,AirAsia India ,4472,0.08,4114,8228,HDFC NET BANKING
165,SH-10635 ,07-01-2019,Lal Bahadur Shastri International Airport – VNS ,Varanasi ,Kempegowda International Airport – BLR ,Bangalore ,Bhubaneswar ,1,AirAsia India ,5080,0.01,5029,5029,HSBC CC
198,BW-11200 ,07-01-2019,Pune Airport – PNQ ,Pune ,Lokpriya Gopinath Bordoloi International Airport – GAU ,Guwahati ,Coimbatore ,3,AirAsia India ,5946,0,5946,17838,CITI CC
270,KC-6540 ,06-03-2019,Chhatrapati Shivaji International Airport – BOM ,Mumbai ,Biju Patnaik International Airport – BBI ,Bhubaneswar ,Jaipur ,1,AirAsia India ,5796,0.07,5390,5390,HDFC CC
352,SB-10185 ,16-03-2019,Lokpriya Gopinath Bordoloi International Airport – GAU ,Guwahati ,Sheikhul Aalam International Airport – SXR ,Srinagar ,Imphal ,1,AirAsia India ,4041,0,4041,4041,ICICI NET BANKING
363,BF-1005 ,24-03-2019,Jaipur International Airport – JAI ,Jaipur ,Bagdogra International Airport – IXB ,Siliguri ,Jaipur ,2,AirAsia India ,4372,0.06,4110,8219,ICICI CC
364,SK-9990 ,08-02-2019,Chhatrapati Shivaji International Airport – BOM ,Mumbai ,Indira Gandhi International Airport – DEL ,Delhi ,Mumbai ,1,AirAsia India ,4345,0.08,3997,3997,HDFC NET BANKING
365,CS-12400 ,27-01-2019,Thiruvananthapuram International Airport – TRV ,Thiruvananthapuram ,Chhatrapati Shivaji International Airport – BOM ,Mumbai ,Bhubaneswar ,3,AirAsia India ,9280,0,9280,27840,ICICI NET BANKING
419,CS-12400 ,25-02-2019,Dabolim Airport – GOI ,Goa ,Chhatrapati Shivaji International Airport – BOM ,Mumbai ,Bhubaneswar ,3,AirAsia India ,2756,0.07,2563,7689,ICICI NET BANKING
454,EH-14125 ,18-01-2019,Jay Prakash Narayan International Airport – PAT ,Patna ,Jaipur International Airport – JAI ,Jaipur ,Jaipur ,6,AirAsia India ,4040,0,4040,24240,ICICI CC
478,MS-7530 ,01-01-2019,Pune Airport – PNQ ,Pune ,Jay Prakash Narayan International Airport – PAT ,Patna ,Imphal ,1,AirAsia India ,3784,0,3784,3784,CITI CC
497,AS-240 ,25-02-2019,Kannur International Airport – CNN ,Kannur ,Mangalore International Airport – IXE ,Mangalore ,Amritsar ,1,AirAsia India ,4171,0.08,3837,3837,CITI CC
550,SG-20080 ,17-03-2019,Bagdogra International Airport – IXB ,Siliguri ,Jay Prakash Narayan International Airport – PAT ,Patna ,Visakhapatnam ,6,AirAsia India ,3280,0.09,2985,17909,HDFC CC
562,LT-6765 ,19-03-2019,Madurai Airport – IXM ,Madurai ,Dabolim Airport – GOI ,Goa ,Varanasi ,1,AirAsia India ,7599,0,7599,7599,CITI CC
678,JB-16000 ,11-01-2019,Lokpriya Gopinath Bordoloi International Airport – GAU ,Guwahati ,Surat International Airport – STV ,Surat ,Mangalore ,1,AirAsia India ,3439,0.05,3267,3267,ICICI CC
696,BD-1725 ,10-03-2019,Calicut International Airport – CCJ ,Calicut ,Lal Bahadur Shastri International Airport – VNS ,Varanasi ,Chandigarh ,1,AirAsia India ,5138,0.1,4624,4624,CITI CC
704,KN-6450 ,06-02-2019,Dabolim Airport – GOI ,Goa ,Bagdogra International Airport – IXB ,Siliguri ,Chennai ,1,AirAsia India ,5123,0,5123,5123,CITI CC
729,NK-18490 ,18-01-2019,Coimbatore International Airport – CJB ,Coimbatore ,Chaudhary Charan Singh International Airport – LKO  ,Lucknow ,Delhi ,1,AirAsia India ,4834,0.05,4592,4592,CITI CC
740,PC-18745 ,04-03-2019,Devi Ahilya Bai Holkar Airport – IDR ,Indore ,Lokpriya Gopinath Bordoloi International Airport – GAU ,Guwahati ,Hyderabad ,2,AirAsia India ,3626,0.02,3553,7107,SBI CC
776,CA-2310 ,04-03-2019,Biju Patnaik International Airport – BBI ,Bhubaneswar ,Netaji Subhas Chandra Bose International Airport – CCU ,Kolkata ,Varanasi ,2,AirAsia India ,8523,0.01,8438,16876,HDFC CC
787,TT-11460 ,15-02-2019,Madurai Airport – IXM ,Madurai ,Tiruchirappalli International Airport – TRZ ,Tiruchirappalli ,Imphal ,3,AirAsia India ,5120,0.03,4966,14899,SBI NET BANKING
795,DL-2925 ,15-03-2019,Sri Guru Ram Dass Jee International Airport – ATQ ,Amritsar ,Rajiv Gandhi International Airport- HYD ,Hyderabad ,Kochi ,1,AirAsia India ,3935,0.03,3817,3817,HDFC CC
820,ME-7320 ,11-03-2019,Pune Airport – PNQ ,Pune ,Visakhapatnam International Airport – VTZ ,Visakhapatnam ,Hyderabad ,3,AirAsia India ,3324,0.08,3058,9174,HDFC NET BANKING
829,CM-1935 ,18-03-2019,Bagdogra International Airport – IXB ,Siliguri ,Dr. Babasaheb Ambedkar International Airport – NAG ,Nagpur ,Surat ,1,AirAsia India ,4408,0.03,4276,4276,SBI NET BANKING
832,DC-12850 ,18-02-2019,Dabolim Airport – GOI ,Goa ,Sri Guru Ram Dass Jee International Airport – ATQ ,Amritsar ,Patna ,1,AirAsia India ,4470,0.03,4336,4336,CITI CC
834,EJ-14155 ,23-02-2019,Madurai Airport – IXM ,Madurai ,Chandigarh International Airport – IXC ,Chandigarh ,Nagpur ,1,AirAsia India ,3147,0.05,2990,2990,HDFC CC
847,TC-11475 ,26-01-2019,Pune Airport – PNQ ,Pune ,Sri Guru Ram Dass Jee International Airport – ATQ ,Amritsar ,Mangalore ,1,AirAsia India ,3836,0.07,3567,3567,CITI CC
857,ST-20530 ,15-02-2019,Biju Patnaik International Airport – BBI ,Bhubaneswar ,Madurai Airport – IXM ,Madurai ,Srinagar ,1,AirAsia India ,3579,0.05,3400,3400,CITI CC
868,DL-13315 ,22-03-2019,Rajiv Gandhi International Airport- HYD ,Hyderabad ,Chhatrapati Shivaji International Airport – BOM ,Mumbai ,Siliguri ,2,AirAsia India ,3956,0.05,3758,7516,ICICI CC
992,MH-18025 ,10-03-2019,Surat International Airport – STV ,Surat ,Mangalore International Airport – IXE ,Mangalore ,Imphal ,1,AirAsia India ,3389,0.04,3253,3253,CITI CC
1069,SC-10230 ,01-02-2019,Visakhapatnam International Airport – VTZ ,Visakhapatnam ,Coimbatore International Airport – CJB ,Coimbatore ,Delhi ,1,AirAsia India ,4206,0.08,3870,3870,IDBI NET BANKING
1168,BG-1695 ,23-02-2019,Chennai International Airport – MAA ,Chennai ,Visakhapatnam International Airport – VTZ ,Visakhapatnam ,Kannur ,1,AirAsia India ,4122,0,4122,4122,CITI CC
1222,SW-20455 ,10-02-2019,Dr. Babasaheb Ambedkar International Airport – NAG ,Nagpur ,Tiruchirappalli International Airport – TRZ ,Tiruchirappalli ,Bangalore ,1,AirAsia India ,3915,0.05,3719,3719,CITI CC
1337,DB-13060 ,18-03-2019,Indira Gandhi International Airport – DEL ,Delhi ,Jay Prakash Narayan International Airport – PAT ,Patna ,Calicut ,1,AirAsia India ,3429,0.06,3223,3223,ICICI CC
1345,EH-3765 ,07-03-2019,Chandigarh International Airport – IXC ,Chandigarh ,Chhatrapati Shivaji International Airport – BOM ,Mumbai ,Calicut ,1,AirAsia India ,2957,0.01,2927,2927,ICICI CC
1356,NC-8535 ,02-02-2019,Surat International Airport – STV ,Surat ,Coimbatore International Airport – CJB ,Coimbatore ,Srinagar ,1,AirAsia India ,4299,0,4299,4299,CITI CC
1374,CR-2820 ,02-03-2019,Coimbatore International Airport – CJB ,Coimbatore ,Pune Airport – PNQ ,Pune ,Chandigarh ,2,AirAsia India ,5461,0.05,5188,10376,SBI NET BANKING
1401,PR-8880 ,15-03-2019,Jay Prakash Narayan International Airport – PAT ,Patna ,Kempegowda International Airport – BLR ,Bangalore ,Varanasi ,1,AirAsia India ,3576,0.1,3218,3218,HDFC CC
1418,SF-10965 ,01-01-2019,Kannur International Airport – CNN ,Kannur ,Bagdogra International Airport – IXB ,Siliguri ,Thiruvananthapuram ,1,AirAsia India ,3148,0.02,3085,3085,IDBI NET BANKING
1422,ND-18460 ,11-02-2019,Netaji Subhas Chandra Bose International Airport – CCU ,Kolkata ,Mangalore International Airport – IXE ,Mangalore ,Delhi ,1,AirAsia India ,3519,0,3519,3519,ICICI NET BANKING
1453,DP-3105 ,04-01-2019,Chennai International Airport – MAA ,Chennai ,Cochin International Airport – COK  ,Kochi ,Visakhapatnam ,2,AirAsia India ,3952,0.01,3912,7825,SBI NET BANKING
1480,MC-8130 ,20-03-2019,Madurai Airport – IXM ,Madurai ,Bagdogra International Airport – IXB ,Siliguri ,Ahmedabad ,1,AirAsia India ,4476,0.08,4118,4118,HDFC CC
1484,MB-8085 ,14-01-2019,Surat International Airport – STV ,Surat ,Lal Bahadur Shastri International Airport – VNS ,Varanasi ,Imphal ,1,AirAsia India ,2572,0.01,2546,2546,IDBI NET BANKING
1501,RB-9645 ,19-03-2019,Calicut International Airport – CCJ ,Calicut ,Coimbatore International Airport – CJB ,Coimbatore ,Bhubaneswar ,3,AirAsia India ,4093,0.08,3766,11297,SBI NET BANKING
1510,PO-8865 ,23-02-2019,Chennai International Airport – MAA ,Chennai ,Chaudhary Charan Singh International Airport – LKO  ,Lucknow ,Ahmedabad ,3,AirAsia India ,2501,0.05,2376,7128,HSBC CC
1552,CM-2715 ,27-03-2019,Tiruchirappalli International Airport – TRZ ,Tiruchirappalli ,Coimbatore International Airport – CJB ,Coimbatore ,Tiruchirappalli ,1,AirAsia India ,4465,0.04,4286,4286,SBI NET BANKING
1558,TN-11040 ,24-02-2019,Mangalore International Airport – IXE ,Mangalore ,Pune Airport – PNQ ,Pune ,Srinagar ,1,AirAsia India ,7272,0.03,7054,7054,SBI CC
1569,AG-10495 ,27-01-2019,Dabolim Airport – GOI ,Goa ,Madurai Airport – IXM ,Madurai ,Chennai ,3,AirAsia India ,6779,0.07,6304,18913,IDBI NET BANKING
1615,TC-11535 ,16-02-2019,Calicut International Airport – CCJ ,Calicut ,Chandigarh International Airport – IXC ,Chandigarh ,Visakhapatnam ,1,AirAsia India ,9845,0,9845,9845,KOTAK NET BANKING
1647,NG-18355 ,04-02-2019,Imphal International Airport – IMF ,Imphal ,Netaji Subhas Chandra Bose International Airport – CCU ,Kolkata ,Varanasi ,1,AirAsia India ,3488,0.02,3418,3418,CITI CC
1734,JK-15205 ,15-03-2019,Madurai Airport – IXM ,Madurai ,Calicut International Airport – CCJ ,Calicut ,Varanasi ,2,AirAsia India ,3807,0.1,3426,6853,KOTAK CC
1820,WB-11850 ,10-02-2019,Pune Airport – PNQ ,Pune ,Surat International Airport – STV ,Surat ,Patna ,6,AirAsia India ,3051,0,3051,18306,SBI NET BANKING
1831,CC-2430 ,24-03-2019,Chandigarh International Airport – IXC ,Chandigarh ,Chhatrapati Shivaji International Airport – BOM ,Mumbai ,Kannur ,1,AirAsia India ,3127,0.03,3033,3033,HDFC CC
1851,PF-9225 ,25-02-2019,Bagdogra International Airport – IXB ,Siliguri ,Surat International Airport – STV ,Surat ,Goa ,1,AirAsia India ,3724,0,3724,3724,KOTAK NET BANKING
1860,CC-2550 ,08-03-2019,Kannur International Airport – CNN ,Kannur ,Sardar Vallabhbhai Patel International Airport – AMD ,Ahmedabad ,Thiruvananthapuram ,1,AirAsia India ,3623,0.04,3478,3478,ICICI CC
1887,BD-1620 ,01-03-2019,Sardar Vallabhbhai Patel International Airport – AMD ,Ahmedabad ,Lokpriya Gopinath Bordoloi International Airport – GAU ,Guwahati ,Coimbatore ,1,AirAsia India ,4208,0.1,3787,3787,CITI CC
1914,CS-1845 ,13-01-2019,Mangalore International Airport – IXE ,Mangalore ,Dabolim Airport – GOI ,Goa ,Pune ,1,AirAsia India ,3148,0.04,3022,3022,CITI CC
1958,AS-90 ,09-01-2019,Netaji Subhas Chandra Bose International Airport – CCU ,Kolkata ,Pune Airport – PNQ ,Pune ,Thiruvananthapuram ,1,AirAsia India ,3128,0.05,2972,2972,KOTAK NET BANKING
1981,ST-20530 ,05-01-2019,Surat International Airport – STV ,Surat ,Sri Guru Ram Dass Jee International Airport – ATQ ,Amritsar ,Srinagar ,1,AirAsia India ,4003,0.04,3843,3843,CITI CC
1983,NF-8475 ,02-03-2019,Madurai Airport – IXM ,Madurai ,Indira Gandhi International Airport – DEL ,Delhi ,Varanasi ,3,AirAsia India ,3613,0.1,3252,9755,SBI NET BANKING
2013,JL-15235 ,20-02-2019,Jaipur International Airport – JAI ,Jaipur ,Kempegowda International Airport – BLR ,Bangalore ,Indore ,4,AirAsia India ,2728,0.08,2510,10039,ICICI NET BANKING
2031,NP-18700 ,09-03-2019,Mangalore International Airport – IXE ,Mangalore ,Dabolim Airport – GOI ,Goa ,Calicut ,6,AirAsia India ,3371,0.1,3034,18203,HDFC CC
2074,YC-21895 ,12-01-2019,Chennai International Airport – MAA ,Chennai ,Pune Airport – PNQ ,Pune ,Varanasi ,2,AirAsia India ,4347,0.08,3999,7998,HDFC CC
2100,DM-3345 ,16-03-2019,Jay Prakash Narayan International Airport – PAT ,Patna ,Bagdogra International Airport – IXB ,Siliguri ,Imphal ,1,AirAsia India ,2930,0,2930,2930,CITI CC
2112,SO-20335 ,27-03-2019,Cochin International Airport – COK  ,Kochi ,Sardar Vallabhbhai Patel International Airport – AMD ,Ahmedabad ,Kochi ,1,AirAsia India ,5372,0.1,4835,4835,HDFC NET BANKING
2148,RS-19765 ,12-03-2019,Indira Gandhi International Airport – DEL ,Delhi ,Madurai Airport – IXM ,Madurai ,Kolkata ,1,AirAsia India ,5429,0.03,5266,5266,AXIS NET BANKING
2231,ES-4020 ,27-01-2019,Biju Patnaik International Airport – BBI ,Bhubaneswar ,Madurai Airport – IXM ,Madurai ,Mumbai ,3,AirAsia India ,3644,0.08,3352,10057,HDFC CC
2266,RP-19390 ,13-03-2019,Chaudhary Charan Singh International Airport – LKO  ,Lucknow ,Lal Bahadur Shastri International Airport – VNS ,Varanasi ,Coimbatore ,1,AirAsia India ,4365,0,4365,4365,HDFC NET BANKING
2274,FC-4245 ,23-02-2019,Imphal International Airport – IMF ,Imphal ,Tiruchirappalli International Airport – TRZ ,Tiruchirappalli ,Ahmedabad ,1,AirAsia India ,4704,0,4704,4704,HDFC NET BANKING
2346,CP-2340 ,04-01-2019,Biju Patnaik International Airport – BBI ,Bhubaneswar ,Visakhapatnam International Airport – VTZ ,Visakhapatnam ,Surat ,1,AirAsia India ,3245,0,3245,3245,HDFC CC
2383,JC-15775 ,12-02-2019,Bagdogra International Airport – IXB ,Siliguri ,Pune Airport – PNQ ,Pune ,Tiruchirappalli ,1,AirAsia India ,3473,0,3473,3473,CITI CC
2384,GB-4575 ,26-02-2019,Chennai International Airport – MAA ,Chennai ,Jay Prakash Narayan International Airport – PAT ,Patna ,Coimbatore ,2,AirAsia India ,3009,0.07,2798,5597,ICICI NET BANKING
2391,JE-15475 ,02-01-2019,Lokpriya Gopinath Bordoloi International Airport – GAU ,Guwahati ,Mangalore International Airport – IXE ,Mangalore ,Jaipur ,3,AirAsia India ,2504,0.1,2254,6761,SBI CC
2435,BD-1500 ,27-03-2019,Bagdogra International Airport – IXB ,Siliguri ,Kempegowda International Airport – BLR ,Bangalore ,Goa ,2,AirAsia India ,3946,0.04,3788,7576,AXIS CC
2459,GH-14665 ,17-01-2019,Sheikhul Aalam International Airport – SXR ,Srinagar ,Lokpriya Gopinath Bordoloi International Airport – GAU ,Guwahati ,Madurai ,3,AirAsia India ,3803,0.1,3423,10268,ICICI CC
2461,TH-11115 ,16-02-2019,Chaudhary Charan Singh International Airport – LKO  ,Lucknow ,Dr. Babasaheb Ambedkar International Airport – NAG ,Nagpur ,Kolkata ,1,AirAsia India ,5416,0.07,5037,5037,ICICI CC
2462,MG-18145 ,27-01-2019,Surat International Airport – STV ,Surat ,Visakhapatnam International Airport – VTZ ,Visakhapatnam ,Madurai ,1,AirAsia India ,3303,0.02,3237,3237,ICICI CC
2469,JP-16135 ,04-02-2019,Thiruvananthapuram International Airport – TRV ,Thiruvananthapuram ,Jaipur International Airport – JAI ,Jaipur ,Lucknow ,1,AirAsia India ,2634,0.01,2608,2608,SBI NET BANKING
2513,TS-11085 ,22-02-2019,Sardar Vallabhbhai Patel International Airport – AMD ,Ahmedabad ,Rajiv Gandhi International Airport- HYD ,Hyderabad ,Kochi ,1,AirAsia India ,3769,0.09,3430,3430,HSBC CC
2522,RB-19645 ,11-01-2019,Chaudhary Charan Singh International Airport – LKO  ,Lucknow ,Netaji Subhas Chandra Bose International Airport – CCU ,Kolkata ,Surat ,1,AirAsia India ,4158,0.07,3867,3867,SBI NET BANKING
2546,PF-9120 ,24-01-2019,Lokpriya Gopinath Bordoloi International Airport – GAU ,Guwahati ,Kannur International Airport – CNN ,Kannur ,Goa ,1,AirAsia India ,5193,0.1,4674,4674,SBI NET BANKING
2573,DB-12910 ,08-01-2019,Bagdogra International Airport – IXB ,Siliguri ,Kempegowda International Airport – BLR ,Bangalore ,Bhubaneswar ,1,AirAsia India ,3945,0,3945,3945,ICICI NET BANKING
2575,MM-18280 ,18-03-2019,Netaji Subhas Chandra Bose International Airport – CCU ,Kolkata ,Jay Prakash Narayan International Airport – PAT ,Patna ,Patna ,2,AirAsia India ,5416,0.02,5308,10615,SBI CC
2605,DK-3150 ,24-02-2019,Devi Ahilya Bai Holkar Airport – IDR ,Indore ,Tiruchirappalli International Airport – TRZ ,Tiruchirappalli ,Patna ,1,AirAsia India ,7636,0,7636,7636,IDBI NET BANKING
2606,DL-13315 ,10-03-2019,Sri Guru Ram Dass Jee International Airport – ATQ ,Amritsar ,Devi Ahilya Bai Holkar Airport – IDR ,Indore ,Siliguri ,1,AirAsia India ,5187,0,5187,5187,ICICI CC
2653,BT-1680 ,04-01-2019,Mangalore International Airport – IXE ,Mangalore ,Sri Guru Ram Dass Jee International Airport – ATQ ,Amritsar ,Patna ,1,AirAsia India ,4207,0.05,3997,3997,SBI NET BANKING
2743,AA-480 ,17-02-2019,Jaipur International Airport – JAI ,Jaipur ,Devi Ahilya Bai Holkar Airport – IDR ,Indore ,Delhi ,1,AirAsia India ,4359,0.09,3967,3967,HDFC CC
2789,DB-3660 ,16-02-2019,Devi Ahilya Bai Holkar Airport – IDR ,Indore ,Calicut International Airport – CCJ ,Calicut ,Hyderabad ,2,AirAsia India ,4305,0.04,4133,8266,IDBI NET BANKING
2804,TB-21190 ,15-01-2019,Indira Gandhi International Airport – DEL ,Delhi ,Visakhapatnam International Airport – VTZ ,Visakhapatnam ,Bangalore ,1,AirAsia India ,9615,0,9615,9615,ICICI CC
2826,LS-17245 ,10-03-2019,Cochin International Airport – COK  ,Kochi ,Pune Airport – PNQ ,Pune ,Kannur ,1,AirAsia India ,3194,0.09,2907,2907,CITI CC
2847,AO-10810 ,11-01-2019,Thiruvananthapuram International Airport – TRV ,Thiruvananthapuram ,Lokpriya Gopinath Bordoloi International Airport – GAU ,Guwahati ,Siliguri ,1,AirAsia India ,3375,0,3375,3375,IDBI NET BANKING
2879,JW-5955 ,14-01-2019,Jaipur International Airport – JAI ,Jaipur ,Coimbatore International Airport – CJB ,Coimbatore ,Coimbatore ,1,AirAsia India ,3013,0.04,2892,2892,SBI CC
2881,BW-1110 ,08-02-2019,Lal Bahadur Shastri International Airport – VNS ,Varanasi ,Jaipur International Airport – JAI ,Jaipur ,Ahmedabad ,1,AirAsia India ,7443,0.03,7220,7220,SBI NET BANKING
2959,AB-255 ,22-01-2019,Calicut International Airport – CCJ ,Calicut ,Mangalore International Airport – IXE ,Mangalore ,Coimbatore ,1,AirAsia India ,4420,0.08,4066,4066,CITI CC
2966,DA-3450 ,20-02-2019,Lal Bahadur Shastri International Airport – VNS ,Varanasi ,Indira Gandhi International Airport – DEL ,Delhi ,Delhi ,1,AirAsia India ,2751,0.06,2586,2586,HDFC CC
2982,CM-2235 ,13-03-2019,Cochin International Airport – COK  ,Kochi ,Lokpriya Gopinath Bordoloi International Airport – GAU ,Guwahati ,Srinagar ,1,AirAsia India ,8153,0,8153,8153,SBI NET BANKING
3019,TT-21265 ,12-03-2019,Surat International Airport – STV ,Surat ,Rajiv Gandhi International Airport- HYD ,Hyderabad ,Pune ,1,AirAsia India ,3103,0.02,3041,3041,ICICI NET BANKING
3024,LC-6930 ,16-01-2019,Chhatrapati Shivaji International Airport – BOM ,Mumbai ,Devi Ahilya Bai Holkar Airport – IDR ,Indore ,Coimbatore ,1,AirAsia India ,2765,0,2765,2765,CITI CC
3056,BD-11620 ,08-03-2019,Chhatrapati Shivaji International Airport – BOM ,Mumbai ,Mangalore International Airport – IXE ,Mangalore ,Pune ,1,AirAsia India ,3821,0.03,3706,3706,CITI CC
3110,ST-10530 ,16-01-2019,Dabolim Airport – GOI ,Goa ,Dr. Babasaheb Ambedkar International Airport – NAG ,Nagpur ,Indore ,3,AirAsia India ,4056,0.01,4015,12046,AXIS CC
3115,JM-5865 ,03-03-2019,Lokpriya Gopinath Bordoloi International Airport – GAU ,Guwahati ,Devi Ahilya Bai Holkar Airport – IDR ,Indore ,Varanasi ,1,AirAsia India ,4539,0,4539,4539,IDBI NET BANKING
3129,BB-990 ,25-01-2019,Chhatrapati Shivaji International Airport – BOM ,Mumbai ,Thiruvananthapuram International Airport – TRV ,Thiruvananthapuram ,Jaipur ,1,AirAsia India ,3285,0.07,3055,3055,ICICI NET BANKING
3132,MY-18295 ,22-02-2019,Coimbatore International Airport – CJB ,Coimbatore ,Chandigarh International Airport – IXC ,Chandigarh ,Lucknow ,3,AirAsia India ,3520,0,3520,10560,ICICI NET BANKING
3196,NC-18625 ,05-02-2019,Kannur International Airport – CNN ,Kannur ,Chennai International Airport – MAA ,Chennai ,Kochi ,1,AirAsia India ,3117,0,3117,3117,SBI NET BANKING
3263,MB-8085 ,21-02-2019,Sri Guru Ram Dass Jee International Airport – ATQ ,Amritsar ,Sheikhul Aalam International Airport – SXR ,Srinagar ,Imphal ,1,AirAsia India ,2612,0.05,2481,2481,IDBI NET BANKING
3294,MV-8190 ,23-01-2019,Thiruvananthapuram International Airport – TRV ,Thiruvananthapuram ,Chennai International Airport – MAA ,Chennai ,Surat ,2,AirAsia India ,5235,0.05,4973,9947,SBI CC
3301,VW-21775 ,06-02-2019,Kempegowda International Airport – BLR ,Bangalore ,Lal Bahadur Shastri International Airport – VNS ,Varanasi ,Kochi ,1,AirAsia India ,2699,0.02,2645,2645,ICICI CC
3304,VW-21775 ,19-01-2019,Calicut International Airport – CCJ ,Calicut ,Chennai International Airport – MAA ,Chennai ,Kochi ,3,AirAsia India ,4652,0.08,4280,12840,ICICI CC
3321,LC-16960 ,05-03-2019,Thiruvananthapuram International Airport – TRV ,Thiruvananthapuram ,Sri Guru Ram Dass Jee International Airport – ATQ ,Amritsar ,Mumbai ,1,AirAsia India ,4772,0,4772,4772,CITI CC
3325,MW-8235 ,11-03-2019,Madurai Airport – IXM ,Madurai ,Kannur International Airport – CNN ,Kannur ,Amritsar ,1,AirAsia India ,2898,0,2898,2898,SBI NET BANKING
3332,EL-13735 ,26-02-2019,Dabolim Airport – GOI ,Goa ,Sardar Vallabhbhai Patel International Airport – AMD ,Ahmedabad ,Ahmedabad ,2,AirAsia India ,3058,0.08,2813,5627,SBI CC
3338,OT-8730 ,15-01-2019,Sheikhul Aalam International Airport – SXR ,Srinagar ,Mangalore International Airport – IXE ,Mangalore ,Thiruvananthapuram ,1,AirAsia India ,3683,0.06,3462,3462,ICICI NET BANKING
3340,SC-20695 ,23-02-2019,Visakhapatnam International Airport – VTZ ,Visakhapatnam ,Netaji Subhas Chandra Bose International Airport – CCU ,Kolkata ,Amritsar ,1,AirAsia India ,5457,0,5457,5457,SBI NET BANKING
3349,HP-14815 ,11-01-2019,Calicut International Airport – CCJ ,Calicut ,Tiruchirappalli International Airport – TRZ ,Tiruchirappalli ,Kochi ,1,AirAsia India ,9314,0.03,9035,9035,HDFC NET BANKING
3474,MC-17845 ,14-03-2019,Indira Gandhi International Airport – DEL ,Delhi ,Imphal International Airport – IMF ,Imphal ,Goa ,1,AirAsia India ,3812,0,3812,3812,ICICI CC
3475,JP-15460 ,02-01-2019,Devi Ahilya Bai Holkar Airport – IDR ,Indore ,Chennai International Airport – MAA ,Chennai ,Srinagar ,1,AirAsia India ,3937,0.06,3701,3701,ICICI CC
3493,GT-4755 ,23-01-2019,Chandigarh International Airport – IXC ,Chandigarh ,Visakhapatnam International Airport – VTZ ,Visakhapatnam ,Madurai ,2,AirAsia India ,4468,0.07,4155,8310,SBI CC
3503,AR-345 ,06-01-2019,Visakhapatnam International Airport – VTZ ,Visakhapatnam ,Pune Airport – PNQ ,Pune ,Kannur ,4,AirAsia India ,3524,0.07,3277,13109,CITI CC
3561,AH-10465 ,20-02-2019,Tiruchirappalli International Airport – TRZ ,Tiruchirappalli ,Netaji Subhas Chandra Bose International Airport – CCU ,Kolkata ,Kannur ,1,AirAsia India ,5267,0.02,5162,5162,HSBC CC
3644,ML-7755 ,13-02-2019,Cochin International Airport – COK  ,Kochi ,Pune Airport – PNQ ,Pune ,Bhubaneswar ,1,AirAsia India ,3958,0,3958,3958,HSBC CC
