ORDER_ID,CUSTOMER_ID,BOOKING_DATE,TRAVEL_FROM,BASE_LOCATION,TRAVEL_TO,TRAVEL_BASE_LOCATION,CUSTOMER_BASE_LOCATION,NO_OF_TRAVELLERS,FLIGHT_NAME,FLIGHT_FARE,DISCOUNT_RATE,TOTAL_FARE_AFTER_DISCOUNT,TOTAL_FARE_PAID,PAYMENT_MODE
3777,RO-9780 ,12-07-2019,Dabolim Airport – GOI ,Goa ,Chennai International Airport – MAA ,Chennai ,Coimbatore ,3,AirAsia India ,4225,0,4225,12675,CITI CC
3806,AA-10315 ,24-07-2019,Chaudhary Charan Singh International Airport – LKO  ,Lucknow ,Kannur International Airport – CNN ,Kannur ,Patna ,1,AirAsia India ,3135,0.04,3010,3010,HDFC NET BANKING
3924,BP-1290 ,10-08-2019,Cochin International Airport – COK  ,Kochi ,Jaipur International Airport – JAI ,Jaipur ,Ahmedabad ,1,AirAsia India ,4166,0.04,3999,3999,ICICI CC
3927,LW-7215 ,16-09-2019,Netaji Subhas Chandra Bose International Airport – CCU ,Kolkata ,Lokpriya Gopinath Bordoloi International Airport – GAU ,Guwahati ,Guwahati ,1,AirAsia India ,3231,0.02,3166,3166,HDFC CC
3962,CL-1890 ,27-08-2019,Bagdogra International Airport – IXB ,Siliguri ,Pune Airport – PNQ ,Pune ,Mumbai ,1,AirAsia India ,3789,0.03,3675,3675,HSBC CC
3998,GT-14710 ,20-07-2019,Jaipur International Airport – JAI ,Jaipur ,Rajiv Gandhi International Airport- HYD ,Hyderabad ,Kolkata ,1,AirAsia India ,3552,0.05,3374,3374,IDBI NET BANKING
4127,PL-8925 ,02-08-2019,Netaji Subhas Chandra Bose International Airport – CCU ,Kolkata ,Jaipur International Airport – JAI ,Jaipur ,Bhubaneswar ,1,AirAsia India ,3770,0.02,3695,3695,IDBI NET BANKING
4154,RS-19765 ,03-08-2019,Dabolim Airport – GOI ,Goa ,Surat International Airport – STV ,Surat ,Kolkata ,1,AirAsia India ,7818,0.01,7740,7740,AXIS NET BANKING
4176,CR-2625 ,09-09-2019,Lal Bahadur Shastri International Airport – VNS ,Varanasi ,Imphal International Airport – IMF ,Imphal ,Kochi ,1,AirAsia India ,3047,0.03,2956,2956,ICICI CC
4179,VP-21730 ,02-09-2019,Biju Patnaik International Airport – BBI ,Bhubaneswar ,Imphal International Airport – IMF ,Imphal ,Siliguri ,1,AirAsia India ,4198,0,4198,4198,KOTAK CC
4242,DB-3405 ,17-07-2019,Calicut International Airport – CCJ ,Calicut ,Chaudhary Charan Singh International Airport – LKO  ,Lucknow ,Madurai ,1,AirAsia India ,3558,0.08,3273,3273,HDFC CC
4268,SC-10440 ,28-08-2019,Surat International Airport – STV ,Surat ,Dabolim Airport – GOI ,Goa ,Varanasi ,3,AirAsia India ,4092,0.04,3928,11785,SBI CC
4284,PO-8850 ,19-07-2019,Bagdogra International Airport – IXB ,Siliguri ,Madurai Airport – IXM ,Madurai ,Goa ,1,AirAsia India ,4207,0.08,3870,3870,HDFC CC
4333,NP-18685 ,28-08-2019,Chaudhary Charan Singh International Airport – LKO  ,Lucknow ,Imphal International Airport – IMF ,Imphal ,Goa ,5,AirAsia India ,4057,0,4057,20285,IDBI NET BANKING
4356,JB-6000 ,10-09-2019,Lal Bahadur Shastri International Airport – VNS ,Varanasi ,Mangalore International Airport – IXE ,Mangalore ,Amritsar ,2,AirAsia India ,4277,0.07,3978,7955,AXIS CC
4374,DK-3090 ,25-07-2019,Pune Airport – PNQ ,Pune ,Rajiv Gandhi International Airport- HYD ,Hyderabad ,Hyderabad ,1,AirAsia India ,3753,0,3753,3753,ICICI CC
4423,LD-16855 ,06-08-2019,Lokpriya Gopinath Bordoloi International Airport – GAU ,Guwahati ,Tiruchirappalli International Airport – TRZ ,Tiruchirappalli ,Bangalore ,1,AirAsia India ,4069,0.02,3988,3988,SBI NET BANKING
4428,MR-17545 ,14-08-2019,Thiruvananthapuram International Airport – TRV ,Thiruvananthapuram ,Coimbatore International Airport – CJB ,Coimbatore ,Jaipur ,1,AirAsia India ,4044,0,4044,4044,CITI CC
4441,RP-19855 ,09-09-2019,Imphal International Airport – IMF ,Imphal ,Sheikhul Aalam International Airport – SXR ,Srinagar ,Coimbatore ,1,AirAsia India ,3838,0.05,3646,3646,CITI CC
4448,AH-10075 ,08-07-2019,Indira Gandhi International Airport – DEL ,Delhi ,Dr. Babasaheb Ambedkar International Airport – NAG ,Nagpur ,Indore ,4,AirAsia India ,6727,0.06,6323,25294,IDBI NET BANKING
4464,MW-8220 ,28-08-2019,Kannur International Airport – CNN ,Kannur ,Chaudhary Charan Singh International Airport – LKO  ,Lucknow ,Visakhapatnam ,2,AirAsia India ,3806,0,3806,7612,ICICI CC
4467,HA-4905 ,28-08-2019,Biju Patnaik International Airport – BBI ,Bhubaneswar ,Jaipur International Airport – JAI ,Jaipur ,Chennai ,3,AirAsia India ,3958,0,3958,11874,ICICI CC
4508,NC-18340 ,14-07-2019,Jaipur International Airport – JAI ,Jaipur ,Cochin International Airport – COK  ,Kochi ,Indore ,1,AirAsia India ,8716,0.04,8367,8367,SBI NET BANKING
4550,DB-3615 ,03-09-2019,Sardar Vallabhbhai Patel International Airport – AMD ,Ahmedabad ,Biju Patnaik International Airport – BBI ,Bhubaneswar ,Lucknow ,2,AirAsia India ,3699,0.09,3366,6732,HDFC NET BANKING
4564,VD-21670 ,13-09-2019,Coimbatore International Airport – CJB ,Coimbatore ,Jaipur International Airport – JAI ,Jaipur ,Mangalore ,1,AirAsia India ,4325,0.04,4152,4152,ICICI CC
4591,LM-7065 ,06-07-2019,Calicut International Airport – CCJ ,Calicut ,Imphal International Airport – IMF ,Imphal ,Thiruvananthapuram ,1,AirAsia India ,3680,0.06,3459,3459,CITI CC
4594,JR-15670 ,13-09-2019,Cochin International Airport – COK  ,Kochi ,Lokpriya Gopinath Bordoloi International Airport – GAU ,Guwahati ,Chandigarh ,1,AirAsia India ,4392,0.02,4304,4304,ICICI CC
4600,ED-13885 ,12-07-2019,Sheikhul Aalam International Airport – SXR ,Srinagar ,Calicut International Airport – CCJ ,Calicut ,Chennai ,1,AirAsia India ,2596,0.07,2414,2414,SBI NET BANKING
4612,JS-15685 ,08-07-2019,Madurai Airport – IXM ,Madurai ,Bagdogra International Airport – IXB ,Siliguri ,Madurai ,1,AirAsia India ,2920,0.04,2803,2803,CITI CC
4633,EH-13765 ,14-09-2019,Netaji Subhas Chandra Bose International Airport – CCU ,Kolkata ,Coimbatore International Airport – CJB ,Coimbatore ,Visakhapatnam ,3,AirAsia India ,3585,0,3585,10755,ICICI CC
4640,RP-9390 ,03-08-2019,Lal Bahadur Shastri International Airport – VNS ,Varanasi ,Dabolim Airport – GOI ,Goa ,Jaipur ,1,AirAsia India ,8787,0,8787,8787,ICICI CC
4660,GA-14515 ,20-07-2019,Chaudhary Charan Singh International Airport – LKO  ,Lucknow ,Chhatrapati Shivaji International Airport – BOM ,Mumbai ,Patna ,2,AirAsia India ,2954,0,2954,5908,ICICI CC
4699,AM-705 ,03-07-2019,Imphal International Airport – IMF ,Imphal ,Jaipur International Airport – JAI ,Jaipur ,Calicut ,1,AirAsia India ,7156,0.03,6941,6941,IDBI NET BANKING
4731,MS-7830 ,25-09-2019,Tiruchirappalli International Airport – TRZ ,Tiruchirappalli ,Imphal International Airport – IMF ,Imphal ,Madurai ,1,AirAsia India ,2693,0,2693,2693,HSBC CC
4758,PS-18760 ,16-09-2019,Surat International Airport – STV ,Surat ,Kempegowda International Airport – BLR ,Bangalore ,Hyderabad ,1,AirAsia India ,8247,0,8247,8247,IDBI NET BANKING
4806,MM-8280 ,13-08-2019,Chaudhary Charan Singh International Airport – LKO  ,Lucknow ,Kempegowda International Airport – BLR ,Bangalore ,Siliguri ,1,AirAsia India ,2857,0.09,2600,2600,ICICI CC
4815,MH-7620 ,27-08-2019,Mangalore International Airport – IXE ,Mangalore ,Pune Airport – PNQ ,Pune ,Ahmedabad ,1,AirAsia India ,4338,0.08,3991,3991,SBI NET BANKING
4856,NS-8505 ,01-09-2019,Madurai Airport – IXM ,Madurai ,Kannur International Airport – CNN ,Kannur ,Visakhapatnam ,1,AirAsia India ,5870,0.06,5518,5518,AXIS CC
4895,LR-6915 ,18-09-2019,Dr. Babasaheb Ambedkar International Airport – NAG ,Nagpur ,Devi Ahilya Bai Holkar Airport – IDR ,Indore ,Kannur ,2,AirAsia India ,3558,0.05,3380,6760,HDFC CC
4897,CM-12385 ,19-09-2019,Lokpriya Gopinath Bordoloi International Airport – GAU ,Guwahati ,Bagdogra International Airport – IXB ,Siliguri ,Tiruchirappalli ,1,AirAsia India ,4176,0,4176,4176,HSBC CC
4906,GW-4605 ,06-07-2019,Lokpriya Gopinath Bordoloi International Airport – GAU ,Guwahati ,Netaji Subhas Chandra Bose International Airport – CCU ,Kolkata ,Chennai ,1,AirAsia India ,4415,0,4415,4415,HSBC CC
4927,BT-11485 ,08-07-2019,Dr. Babasaheb Ambedkar International Airport – NAG ,Nagpur ,Coimbatore International Airport – CJB ,Coimbatore ,Srinagar ,2,AirAsia India ,4509,0.1,4058,8116,ICICI CC
4962,SS-10515 ,10-07-2019,Sardar Vallabhbhai Patel International Airport – AMD ,Ahmedabad ,Dr. Babasaheb Ambedkar International Airport – NAG ,Nagpur ,Mumbai ,1,AirAsia India ,3695,0.04,3547,3547,ICICI CC
4964,AG-900 ,16-09-2019,Sardar Vallabhbhai Patel International Airport – AMD ,Ahmedabad ,Devi Ahilya Bai Holkar Airport – IDR ,Indore ,Hyderabad ,3,AirAsia India ,4490,0,4490,13470,SBI NET BANKING
4972,BF-1020 ,22-07-2019,Pune Airport – PNQ ,Pune ,Surat International Airport – STV ,Surat ,Delhi ,2,AirAsia India ,4196,0.03,4070,8140,AXIS CC
5010,MS-7830 ,20-08-2019,Kempegowda International Airport – BLR ,Bangalore ,Sheikhul Aalam International Airport – SXR ,Srinagar ,Madurai ,1,AirAsia India ,9046,0.05,8594,8594,HSBC CC
5020,TD-20995 ,16-09-2019,Mangalore International Airport – IXE ,Mangalore ,Netaji Subhas Chandra Bose International Airport – CCU ,Kolkata ,Bhubaneswar ,3,AirAsia India ,2558,0.03,2481,7444,ICICI CC
5044,LW-17125 ,26-08-2019,Surat International Airport – STV ,Surat ,Dabolim Airport – GOI ,Goa ,Kochi ,1,AirAsia India ,3395,0.05,3225,3225,IDBI NET BANKING
5086,TB-11595 ,02-08-2019,Biju Patnaik International Airport – BBI ,Bhubaneswar ,Sardar Vallabhbhai Patel International Airport – AMD ,Ahmedabad ,Imphal ,1,AirAsia India ,7376,0,7376,7376,KOTAK NET BANKING
5152,MJ-17740 ,16-09-2019,Sardar Vallabhbhai Patel International Airport – AMD ,Ahmedabad ,Jaipur International Airport – JAI ,Jaipur ,Bhubaneswar ,1,AirAsia India ,2819,0.09,2565,2565,CITI CC
5192,MV-7485 ,08-08-2019,Chennai International Airport – MAA ,Chennai ,Kannur International Airport – CNN ,Kannur ,Varanasi ,2,AirAsia India ,3199,0.04,3071,6142,HDFC NET BANKING
5199,KB-16585 ,27-09-2019,Chandigarh International Airport – IXC ,Chandigarh ,Lal Bahadur Shastri International Airport – VNS ,Varanasi ,Thiruvananthapuram ,3,AirAsia India ,9423,0.06,8858,26573,ICICI CC
5211,KH-6630 ,01-08-2019,Tiruchirappalli International Airport – TRZ ,Tiruchirappalli ,Dr. Babasaheb Ambedkar International Airport – NAG ,Nagpur ,Srinagar ,1,AirAsia India ,2655,0,2655,2655,ICICI CC
5319,MS-7980 ,19-08-2019,Indira Gandhi International Airport – DEL ,Delhi ,Bagdogra International Airport – IXB ,Siliguri ,Srinagar ,1,AirAsia India ,3955,0,3955,3955,AXIS NET BANKING
5382,JL-5835 ,22-08-2019,Bagdogra International Airport – IXB ,Siliguri ,Madurai Airport – IXM ,Madurai ,Chennai ,1,AirAsia India ,2774,0,2774,2774,SBI NET BANKING
5386,JS-16030 ,22-08-2019,Sri Guru Ram Dass Jee International Airport – ATQ ,Amritsar ,Sardar Vallabhbhai Patel International Airport – AMD ,Ahmedabad ,Srinagar ,2,AirAsia India ,4931,0,4931,9862,CITI CC
5410,KW-16570 ,17-08-2019,Kannur International Airport – CNN ,Kannur ,Lal Bahadur Shastri International Airport – VNS ,Varanasi ,Madurai ,1,AirAsia India ,3297,0.07,3066,3066,HSBC CC
5455,RM-19750 ,10-08-2019,Kannur International Airport – CNN ,Kannur ,Kempegowda International Airport – BLR ,Bangalore ,Nagpur ,2,AirAsia India ,5635,0.08,5184,10368,HSBC CC
5492,CM-1830 ,26-08-2019,Jay Prakash Narayan International Airport – PAT ,Patna ,Cochin International Airport – COK  ,Kochi ,Chennai ,2,AirAsia India ,2576,0,2576,5152,HDFC NET BANKING
5501,TC-11295 ,23-07-2019,Netaji Subhas Chandra Bose International Airport – CCU ,Kolkata ,Kannur International Airport – CNN ,Kannur ,Madurai ,3,AirAsia India ,3846,0,3846,11538,HSBC CC
5529,NS-8505 ,07-09-2019,Sri Guru Ram Dass Jee International Airport – ATQ ,Amritsar ,Surat International Airport – STV ,Surat ,Visakhapatnam ,3,AirAsia India ,3546,0,3546,10638,AXIS CC
5554,DJ-3420 ,04-09-2019,Pune Airport – PNQ ,Pune ,Indira Gandhi International Airport – DEL ,Delhi ,Visakhapatnam ,1,AirAsia India ,4146,0.08,3814,3814,HDFC CC
5556,TM-11010 ,01-07-2019,Calicut International Airport – CCJ ,Calicut ,Pune Airport – PNQ ,Pune ,Kannur ,1,AirAsia India ,4344,0.02,4257,4257,ICICI CC
5679,VS-21820 ,23-08-2019,Dr. Babasaheb Ambedkar International Airport – NAG ,Nagpur ,Visakhapatnam International Airport – VTZ ,Visakhapatnam ,Nagpur ,3,AirAsia India ,4432,0.04,4255,12764,HDFC CC
5718,LE-16810 ,13-09-2019,Lokpriya Gopinath Bordoloi International Airport – GAU ,Guwahati ,Thiruvananthapuram International Airport – TRV ,Thiruvananthapuram ,Siliguri ,1,AirAsia India ,3623,0.09,3297,3297,HDFC NET BANKING
5741,AR-10405 ,25-09-2019,Devi Ahilya Bai Holkar Airport – IDR ,Indore ,Imphal International Airport – IMF ,Imphal ,Guwahati ,1,AirAsia India ,4098,0,4098,4098,CITI CC
5756,BM-11650 ,01-09-2019,Jaipur International Airport – JAI ,Jaipur ,Chaudhary Charan Singh International Airport – LKO  ,Lucknow ,Chennai ,1,AirAsia India ,3761,0,3761,3761,SBI CC
5802,BE-11335 ,07-07-2019,Kannur International Airport – CNN ,Kannur ,Madurai Airport – IXM ,Madurai ,Coimbatore ,1,AirAsia India ,3242,0.1,2918,2918,HDFC CC
5815,KD-6495 ,07-09-2019,Calicut International Airport – CCJ ,Calicut ,Pune Airport – PNQ ,Pune ,Hyderabad ,3,AirAsia India ,3014,0,3014,9042,HDFC CC
5857,WB-21850 ,22-08-2019,Surat International Airport – STV ,Surat ,Sardar Vallabhbhai Patel International Airport – AMD ,Ahmedabad ,Mumbai ,1,AirAsia India ,2697,0.08,2481,2481,SBI CC
5890,JB-6000 ,06-08-2019,Sri Guru Ram Dass Jee International Airport – ATQ ,Amritsar ,Imphal International Airport – IMF ,Imphal ,Amritsar ,1,AirAsia India ,4884,0,4884,4884,AXIS CC
5899,FM-4215 ,10-08-2019,Lal Bahadur Shastri International Airport – VNS ,Varanasi ,Mangalore International Airport – IXE ,Mangalore ,Chennai ,1,AirAsia India ,3264,0,3264,3264,CITI CC
5912,DB-13615 ,12-09-2019,Rajiv Gandhi International Airport- HYD ,Hyderabad ,Indira Gandhi International Airport – DEL ,Delhi ,Thiruvananthapuram ,2,AirAsia India ,4300,0.09,3913,7826,HDFC CC
5919,NB-18580 ,25-08-2019,Thiruvananthapuram International Airport – TRV ,Thiruvananthapuram ,Sardar Vallabhbhai Patel International Airport – AMD ,Ahmedabad ,Thiruvananthapuram ,2,AirAsia India ,6425,0.01,6361,12722,HDFC NET BANKING
5947,TC-21145 ,14-09-2019,Biju Patnaik International Airport – BBI ,Bhubaneswar ,Kannur International Airport – CNN ,Kannur ,Chennai ,1,AirAsia India ,5359,0,5359,5359,SBI NET BANKING
5986,CC-12430 ,12-09-2019,Surat International Airport – STV ,Surat ,Thiruvananthapuram International Airport – TRV ,Thiruvananthapuram ,Ahmedabad ,1,AirAsia India ,3553,0,3553,3553,HDFC CC
5989,AB-255 ,21-08-2019,Sri Guru Ram Dass Jee International Airport – ATQ ,Amritsar ,Dr. Babasaheb Ambedkar International Airport – NAG ,Nagpur ,Coimbatore ,1,AirAsia India ,3291,0.04,3159,3159,CITI CC
6007,EM-4095 ,02-07-2019,Chandigarh International Airport – IXC ,Chandigarh ,Coimbatore International Airport – CJB ,Coimbatore ,Goa ,1,AirAsia India ,3107,0.07,2890,2890,CITI CC
6029,Co-2640 ,21-07-2019,Chhatrapati Shivaji International Airport – BOM ,Mumbai ,Rajiv Gandhi International Airport- HYD ,Hyderabad ,Bangalore ,1,AirAsia India ,3408,0.01,3374,3374,ICICI CC
6054,JE-15715 ,12-09-2019,Chandigarh International Airport – IXC ,Chandigarh ,Lokpriya Gopinath Bordoloi International Airport – GAU ,Guwahati ,Srinagar ,1,AirAsia India ,3034,0.02,2973,2973,SBI CC
6119,SM-10320 ,26-07-2019,Chandigarh International Airport – IXC ,Chandigarh ,Cochin International Airport – COK  ,Kochi ,Chandigarh ,1,AirAsia India ,4028,0,4028,4028,ICICI CC
6166,JG-15115 ,17-07-2019,Tiruchirappalli International Airport – TRZ ,Tiruchirappalli ,Surat International Airport – STV ,Surat ,Chandigarh ,1,AirAsia India ,6856,0.09,6239,6239,CITI CC
6253,LH-16750 ,12-07-2019,Rajiv Gandhi International Airport- HYD ,Hyderabad ,Chennai International Airport – MAA ,Chennai ,Srinagar ,2,AirAsia India ,3671,0.02,3598,7195,HSBC CC
6298,RR-9525 ,10-08-2019,Netaji Subhas Chandra Bose International Airport – CCU ,Kolkata ,Sheikhul Aalam International Airport – SXR ,Srinagar ,Calicut ,2,AirAsia India ,2657,0,2657,5314,HDFC CC
6311,MY-18295 ,13-08-2019,Devi Ahilya Bai Holkar Airport – IDR ,Indore ,Dr. Babasaheb Ambedkar International Airport – NAG ,Nagpur ,Lucknow ,1,AirAsia India ,3900,0.08,3588,3588,ICICI NET BANKING
6327,JS-5940 ,28-09-2019,Sri Guru Ram Dass Jee International Airport – ATQ ,Amritsar ,Visakhapatnam International Airport – VTZ ,Visakhapatnam ,Bangalore ,1,AirAsia India ,2699,0.02,2645,2645,ICICI CC
6349,SC-10800 ,22-08-2019,Indira Gandhi International Airport – DEL ,Delhi ,Tiruchirappalli International Airport – TRZ ,Tiruchirappalli ,Jaipur ,3,AirAsia India ,4855,0.01,4806,14419,CITI CC
6424,SC-20725 ,07-09-2019,Calicut International Airport – CCJ ,Calicut ,Visakhapatnam International Airport – VTZ ,Visakhapatnam ,Pune ,1,AirAsia India ,2794,0,2794,2794,CITI CC
6461,JD-6060 ,09-08-2019,Indira Gandhi International Airport – DEL ,Delhi ,Lal Bahadur Shastri International Airport – VNS ,Varanasi ,Kannur ,1,AirAsia India ,3500,0.06,3290,3290,SBI CC
6479,DP-3390 ,08-08-2019,Dabolim Airport – GOI ,Goa ,Rajiv Gandhi International Airport- HYD ,Hyderabad ,Siliguri ,6,AirAsia India ,3755,0.03,3642,21854,IDBI NET BANKING
6489,HG-4845 ,11-08-2019,Mangalore International Airport – IXE ,Mangalore ,Devi Ahilya Bai Holkar Airport – IDR ,Indore ,Coimbatore ,1,AirAsia India ,3882,0.08,3571,3571,SBI CC
6491,SG-10890 ,05-08-2019,Pune Airport – PNQ ,Pune ,Thiruvananthapuram International Airport – TRV ,Thiruvananthapuram ,Bhubaneswar ,1,AirAsia India ,3562,0.07,3313,3313,IDBI NET BANKING
6513,AC-10450 ,16-08-2019,Thiruvananthapuram International Airport – TRV ,Thiruvananthapuram ,Rajiv Gandhi International Airport- HYD ,Hyderabad ,Kolkata ,1,AirAsia India ,3741,0.04,3591,3591,HDFC CC
6514,AG-675 ,17-07-2019,Biju Patnaik International Airport – BBI ,Bhubaneswar ,Thiruvananthapuram International Airport – TRV ,Thiruvananthapuram ,Thiruvananthapuram ,1,AirAsia India ,3788,0.03,3674,3674,ICICI CC
6527,MM-17260 ,21-07-2019,Madurai Airport – IXM ,Madurai ,Mangalore International Airport – IXE ,Mangalore ,Bhubaneswar ,1,AirAsia India ,2796,0.02,2740,2740,IDBI NET BANKING
6662,GT-14755 ,07-09-2019,Chaudhary Charan Singh International Airport – LKO  ,Lucknow ,Biju Patnaik International Airport – BBI ,Bhubaneswar ,Goa ,1,AirAsia India ,2985,0,2985,2985,ICICI CC
6672,DB-13660 ,04-08-2019,Jay Prakash Narayan International Airport – PAT ,Patna ,Chhatrapati Shivaji International Airport – BOM ,Mumbai ,Siliguri ,1,AirAsia India ,4351,0.1,3916,3916,KOTAK NET BANKING
6687,DS-13030 ,02-09-2019,Devi Ahilya Bai Holkar Airport – IDR ,Indore ,Cochin International Airport – COK  ,Kochi ,Pune ,1,AirAsia India ,2510,0,2510,2510,ICICI NET BANKING
6752,AW-840 ,20-07-2019,Pune Airport – PNQ ,Pune ,Sheikhul Aalam International Airport – SXR ,Srinagar ,Goa ,1,AirAsia India ,3967,0.09,3610,3610,HSBC CC
6777,KA-16525 ,19-07-2019,Imphal International Airport – IMF ,Imphal ,Madurai Airport – IXM ,Madurai ,Thiruvananthapuram ,1,AirAsia India ,3861,0,3861,3861,ICICI CC
6784,LH-7155 ,02-08-2019,Dabolim Airport – GOI ,Goa ,Visakhapatnam International Airport – VTZ ,Visakhapatnam ,Hyderabad ,1,AirAsia India ,3766,0.08,3465,3465,IDBI NET BANKING
6797,EH-3765 ,02-07-2019,Lokpriya Gopinath Bordoloi International Airport – GAU ,Guwahati ,Mangalore International Airport – IXE ,Mangalore ,Calicut ,3,AirAsia India ,2731,0,2731,8193,ICICI CC
6835,MP-17965 ,16-09-2019,Devi Ahilya Bai Holkar Airport – IDR ,Indore ,Calicut International Airport – CCJ ,Calicut ,Mangalore ,2,AirAsia India ,2807,0.08,2582,5165,HDFC CC
6955,RD-19810 ,12-09-2019,Biju Patnaik International Airport – BBI ,Bhubaneswar ,Tiruchirappalli International Airport – TRZ ,Tiruchirappalli ,Visakhapatnam ,2,AirAsia India ,2965,0.07,2757,5515,SBI CC
6987,CC-2370 ,21-09-2019,Biju Patnaik International Airport – BBI ,Bhubaneswar ,Sri Guru Ram Dass Jee International Airport – ATQ ,Amritsar ,Indore ,1,AirAsia India ,6446,0.02,6317,6317,CITI CC
7015,MC-7275 ,17-09-2019,Kannur International Airport – CNN ,Kannur ,Lal Bahadur Shastri International Airport – VNS ,Varanasi ,Delhi ,1,AirAsia India ,3849,0.06,3618,3618,KOTAK CC
7021,AY-10555 ,25-08-2019,Devi Ahilya Bai Holkar Airport – IDR ,Indore ,Cochin International Airport – COK  ,Kochi ,Siliguri ,1,AirAsia India ,8951,0,8951,8951,AXIS CC
7044,TB-11055 ,24-09-2019,Sri Guru Ram Dass Jee International Airport – ATQ ,Amritsar ,Thiruvananthapuram International Airport – TRV ,Thiruvananthapuram ,Goa ,1,AirAsia India ,2842,0.07,2643,2643,CITI CC
7089,GM-14455 ,22-07-2019,Visakhapatnam International Airport – VTZ ,Visakhapatnam ,Cochin International Airport – COK  ,Kochi ,Jaipur ,1,AirAsia India ,4482,0.06,4213,4213,ICICI CC
7117,PN-18775 ,04-07-2019,Dabolim Airport – GOI ,Goa ,Devi Ahilya Bai Holkar Airport – IDR ,Indore ,Srinagar ,1,AirAsia India ,4575,0.02,4484,4484,HSBC CC
7139,ML-7395 ,02-09-2019,Lal Bahadur Shastri International Airport – VNS ,Varanasi ,Sri Guru Ram Dass Jee International Airport – ATQ ,Amritsar ,Nagpur ,1,AirAsia India ,2905,0,2905,2905,SBI NET BANKING
7156,CJ-11875 ,18-09-2019,Cochin International Airport – COK  ,Kochi ,Jaipur International Airport – JAI ,Jaipur ,Surat ,1,AirAsia India ,4341,0,4341,4341,HDFC CC
7158,KH-6690 ,20-08-2019,Dr. Babasaheb Ambedkar International Airport – NAG ,Nagpur ,Cochin International Airport – COK  ,Kochi ,Goa ,1,AirAsia India ,3711,0.03,3600,3600,CITI CC
7170,JL-5235 ,02-07-2019,Thiruvananthapuram International Airport – TRV ,Thiruvananthapuram ,Sheikhul Aalam International Airport – SXR ,Srinagar ,Amritsar ,1,AirAsia India ,3445,0,3445,3445,HDFC CC
7171,EM-13825 ,10-08-2019,Imphal International Airport – IMF ,Imphal ,Lal Bahadur Shastri International Airport – VNS ,Varanasi ,Chennai ,3,AirAsia India ,4198,0.02,4114,12342,ICICI CC
7173,JE-5610 ,18-08-2019,Pune Airport – PNQ ,Pune ,Dr. Babasaheb Ambedkar International Airport – NAG ,Nagpur ,Thiruvananthapuram ,3,AirAsia India ,3832,0.01,3794,11381,ICICI CC
7195,BP-11050 ,07-07-2019,Netaji Subhas Chandra Bose International Airport – CCU ,Kolkata ,Lokpriya Gopinath Bordoloi International Airport – GAU ,Guwahati ,Chennai ,1,AirAsia India ,2582,0,2582,2582,CITI CC
7265,AG-330 ,02-07-2019,Dabolim Airport – GOI ,Goa ,Pune Airport – PNQ ,Pune ,Chennai ,1,AirAsia India ,2993,0.07,2783,2783,CITI CC
7310,CA-11965 ,18-09-2019,Dabolim Airport – GOI ,Goa ,Imphal International Airport – IMF ,Imphal ,Visakhapatnam ,1,AirAsia India ,4273,0.07,3974,3974,HDFC CC
7323,AB-150 ,07-09-2019,Bagdogra International Airport – IXB ,Siliguri ,Lokpriya Gopinath Bordoloi International Airport – GAU ,Guwahati ,Chandigarh ,3,AirAsia India ,3523,0.03,3417,10252,HSBC CC
7340,CA-1965 ,19-09-2019,Tiruchirappalli International Airport – TRZ ,Tiruchirappalli ,Mangalore International Airport – IXE ,Mangalore ,Calicut ,1,AirAsia India ,3448,0.1,3103,3103,CITI CC
7361,RP-19270 ,03-09-2019,Imphal International Airport – IMF ,Imphal ,Indira Gandhi International Airport – DEL ,Delhi ,Lucknow ,1,AirAsia India ,2747,0.08,2527,2527,HSBC CC
7388,ME-18010 ,02-09-2019,Sri Guru Ram Dass Jee International Airport – ATQ ,Amritsar ,Visakhapatnam International Airport – VTZ ,Visakhapatnam ,Bangalore ,3,AirAsia India ,4464,0.09,4062,12187,HDFC NET BANKING
7404,RW-9630 ,15-07-2019,Coimbatore International Airport – CJB ,Coimbatore ,Cochin International Airport – COK  ,Kochi ,Delhi ,4,AirAsia India ,3609,0.05,3429,13714,HDFC CC
7413,MM-8280 ,04-07-2019,Coimbatore International Airport – CJB ,Coimbatore ,Chaudhary Charan Singh International Airport – LKO  ,Lucknow ,Siliguri ,1,AirAsia India ,4607,0.04,4423,4423,ICICI CC
7437,NP-8685 ,12-08-2019,Biju Patnaik International Airport – BBI ,Bhubaneswar ,Imphal International Airport – IMF ,Imphal ,Tiruchirappalli ,1,AirAsia India ,3492,0,3492,3492,HDFC CC
7438,MV-7485 ,22-08-2019,Biju Patnaik International Airport – BBI ,Bhubaneswar ,Cochin International Airport – COK  ,Kochi ,Varanasi ,1,AirAsia India ,3277,0.01,3244,3244,HDFC NET BANKING
7478,HG-5025 ,02-08-2019,Dr. Babasaheb Ambedkar International Airport – NAG ,Nagpur ,Dabolim Airport – GOI ,Goa ,Imphal ,1,AirAsia India ,3678,0,3678,3678,KOTAK NET BANKING
7492,CM-2445 ,13-07-2019,Dr. Babasaheb Ambedkar International Airport – NAG ,Nagpur ,Jay Prakash Narayan International Airport – PAT ,Patna ,Surat ,3,AirAsia India ,2784,0.03,2700,8101,IDBI NET BANKING
