ORDER_ID,CUSTOMER_ID,BOOKING_DATE,TRAVEL_FROM,BASE_LOCATION,TRAVEL_TO,TRAVEL_BASE_LOCATION,CUSTOMER_BASE_LOCATION,NO_OF_TRAVELLERS,FLIGHT_NAME,FLIGHT_FARE,DISCOUNT_RATE,TOTAL_FARE_AFTER_DISCOUNT,TOTAL_FARE_PAID,PAYMENT_MODE
4437,GR-4560 ,13-12-2019,Tiruchirappalli International Airport – TRZ ,Tiruchirappalli ,Coimbatore International Airport – CJB ,Coimbatore ,Delhi ,1,AirAsia India ,2628,0.01,2602,2602,ICICI CC
4446,RF-9735 ,18-12-2019,Chhatrapati Shivaji International Airport – BOM ,Mumbai ,Biju Patnaik International Airport – BBI ,Bhubaneswar ,Imphal ,1,AirAsia India ,3978,0.05,3779,3779,CITI CC
4458,RS-9765 ,07-10-2019,Jaipur International Airport – JAI ,Jaipur ,Sheikhul Aalam International Airport – SXR ,Srinagar ,Thiruvananthapuram ,1,AirAsia India ,4111,0.02,4029,4029,HDFC CC
4470,DA-13450 ,25-10-2019,Coimbatore International Airport – CJB ,Coimbatore ,Netaji Subhas Chandra Bose International Airport – CCU ,Kolkata ,Indore ,1,AirAsia India ,2656,0,2656,2656,HDFC NET BANKING
4517,KH-16630 ,08-10-2019,Netaji Subhas Chandra Bose International Airport – CCU ,Kolkata ,Sardar Vallabhbhai Patel International Airport – AMD ,Ahmedabad ,Varanasi ,2,AirAsia India ,3068,0,3068,6136,ICICI CC
4625,HJ-14875 ,02-10-2019,Calicut International Airport – CCJ ,Calicut ,Devi Ahilya Bai Holkar Airport – IDR ,Indore ,Jaipur ,1,AirAsia India ,9114,0,9114,9114,HDFC CC
4775,AG-765 ,01-12-2019,Thiruvananthapuram International Airport – TRV ,Thiruvananthapuram ,Sri Guru Ram Dass Jee International Airport – ATQ ,Amritsar ,Chandigarh ,1,AirAsia India ,3121,0,3121,3121,SBI CC
4804,EH-13945 ,20-11-2019,Biju Patnaik International Airport – BBI ,Bhubaneswar ,Pune Airport – PNQ ,Pune ,Mumbai ,1,AirAsia India ,3966,0,3966,3966,SBI CC
4816,VG-21805 ,12-12-2019,Chennai International Airport – MAA ,Chennai ,Pune Airport – PNQ ,Pune ,Guwahati ,3,AirAsia India ,9332,0.08,8585,25756,CITI CC
4865,JF-15190 ,28-10-2019,Cochin International Airport – COK  ,Kochi ,Biju Patnaik International Airport – BBI ,Bhubaneswar ,Tiruchirappalli ,1,AirAsia India ,2861,0.01,2832,2832,HDFC CC
4868,MY-18295 ,09-12-2019,Chhatrapati Shivaji International Airport – BOM ,Mumbai ,Biju Patnaik International Airport – BBI ,Bhubaneswar ,Lucknow ,1,AirAsia India ,8211,0,8211,8211,ICICI NET BANKING
4889,KB-6600 ,13-11-2019,Netaji Subhas Chandra Bose International Airport – CCU ,Kolkata ,Madurai Airport – IXM ,Madurai ,Kochi ,1,AirAsia India ,8142,0.05,7735,7735,ICICI CC
4916,KN-16450 ,01-10-2019,Dr. Babasaheb Ambedkar International Airport – NAG ,Nagpur ,Chaudhary Charan Singh International Airport – LKO  ,Lucknow ,Nagpur ,1,AirAsia India ,6727,0.1,6054,6054,HDFC CC
4918,CK-2595 ,08-12-2019,Lal Bahadur Shastri International Airport – VNS ,Varanasi ,Bagdogra International Airport – IXB ,Siliguri ,Imphal ,1,AirAsia India ,3849,0.05,3657,3657,IDBI NET BANKING
4966,CS-2250 ,20-12-2019,Surat International Airport – STV ,Surat ,Bagdogra International Airport – IXB ,Siliguri ,Delhi ,1,AirAsia India ,6204,0.08,5708,5708,IDBI NET BANKING
4970,DB-13270 ,08-12-2019,Visakhapatnam International Airport – VTZ ,Visakhapatnam ,Coimbatore International Airport – CJB ,Coimbatore ,Kochi ,1,AirAsia India ,5196,0,5196,5196,SBI NET BANKING
4995,TC-11535 ,04-10-2019,Chhatrapati Shivaji International Airport – BOM ,Mumbai ,Devi Ahilya Bai Holkar Airport – IDR ,Indore ,Visakhapatnam ,1,AirAsia India ,4007,0.05,3807,3807,KOTAK NET BANKING
5014,RE-19450 ,15-11-2019,Mangalore International Airport – IXE ,Mangalore ,Kannur International Airport – CNN ,Kannur ,Delhi ,4,AirAsia India ,2859,0,2859,11436,AXIS CC
5035,SR-20740 ,01-12-2019,Madurai Airport – IXM ,Madurai ,Biju Patnaik International Airport – BBI ,Bhubaneswar ,Kochi ,1,AirAsia India ,4031,0,4031,4031,HSBC CC
5041,LR-16915 ,23-10-2019,Lokpriya Gopinath Bordoloi International Airport – GAU ,Guwahati ,Chandigarh International Airport – IXC ,Chandigarh ,Chennai ,1,AirAsia India ,3909,0,3909,3909,HDFC CC
5047,SJ-10215 ,21-12-2019,Chennai International Airport – MAA ,Chennai ,Mangalore International Airport – IXE ,Mangalore ,Nagpur ,6,AirAsia India ,2638,0.07,2453,14720,ICICI CC
5155,CB-2535 ,26-10-2019,Kannur International Airport – CNN ,Kannur ,Calicut International Airport – CCJ ,Calicut ,Mangalore ,1,AirAsia India ,3111,0.01,3080,3080,HSBC CC
5205,RW-9630 ,24-11-2019,Rajiv Gandhi International Airport- HYD ,Hyderabad ,Pune Airport – PNQ ,Pune ,Delhi ,1,AirAsia India ,3149,0,3149,3149,HDFC CC
5219,PS-9045 ,05-12-2019,Biju Patnaik International Airport – BBI ,Bhubaneswar ,Visakhapatnam International Airport – VTZ ,Visakhapatnam ,Thiruvananthapuram ,1,AirAsia India ,9712,0.09,8838,8838,CITI CC
5230,NS-8505 ,23-11-2019,Coimbatore International Airport – CJB ,Coimbatore ,Chhatrapati Shivaji International Airport – BOM ,Mumbai ,Visakhapatnam ,1,AirAsia India ,5108,0,5108,5108,AXIS CC
5237,JC-6105 ,04-10-2019,Netaji Subhas Chandra Bose International Airport – CCU ,Kolkata ,Mangalore International Airport – IXE ,Mangalore ,Jaipur ,3,AirAsia India ,3149,0,3149,9447,HSBC CC
5243,LS-7245 ,10-10-2019,Lokpriya Gopinath Bordoloi International Airport – GAU ,Guwahati ,Dr. Babasaheb Ambedkar International Airport – NAG ,Nagpur ,Bhubaneswar ,1,AirAsia India ,7786,0,7786,7786,CITI CC
5303,LS-7230 ,06-11-2019,Visakhapatnam International Airport – VTZ ,Visakhapatnam ,Chandigarh International Airport – IXC ,Chandigarh ,Lucknow ,2,AirAsia India ,7127,0.04,6842,13684,ICICI NET BANKING
5347,SV-10815 ,14-12-2019,Chhatrapati Shivaji International Airport – BOM ,Mumbai ,Sri Guru Ram Dass Jee International Airport – ATQ ,Amritsar ,Jaipur ,1,AirAsia India ,3278,0,3278,3278,KOTAK CC
5441,SS-10590 ,27-10-2019,Jaipur International Airport – JAI ,Jaipur ,Calicut International Airport – CCJ ,Calicut ,Kolkata ,2,AirAsia India ,4418,0.06,4153,8306,HSBC CC
5577,LC-6885 ,08-12-2019,Biju Patnaik International Airport – BBI ,Bhubaneswar ,Rajiv Gandhi International Airport- HYD ,Hyderabad ,Thiruvananthapuram ,1,AirAsia India ,4324,0.1,3892,3892,SBI CC
5605,BP-11290 ,22-12-2019,Visakhapatnam International Airport – VTZ ,Visakhapatnam ,Biju Patnaik International Airport – BBI ,Bhubaneswar ,Visakhapatnam ,2,AirAsia India ,5174,0,5174,10348,CITI CC
5608,HH-5010 ,12-10-2019,Bagdogra International Airport – IXB ,Siliguri ,Chaudhary Charan Singh International Airport – LKO  ,Lucknow ,Delhi ,1,AirAsia India ,6595,0,6595,6595,CITI CC
5609,SG-20470 ,02-10-2019,Visakhapatnam International Airport – VTZ ,Visakhapatnam ,Kannur International Airport – CNN ,Kannur ,Chennai ,1,AirAsia India ,4312,0.05,4096,4096,HDFC CC
5614,MS-17770 ,16-11-2019,Kannur International Airport – CNN ,Kannur ,Mangalore International Airport – IXE ,Mangalore ,Surat ,1,AirAsia India ,4309,0,4309,4309,HDFC CC
5637,GZ-14545 ,11-12-2019,Biju Patnaik International Airport – BBI ,Bhubaneswar ,Netaji Subhas Chandra Bose International Airport – CCU ,Kolkata ,Thiruvananthapuram ,1,AirAsia India ,3689,0.04,3541,3541,AXIS CC
5666,NG-18430 ,23-11-2019,Devi Ahilya Bai Holkar Airport – IDR ,Indore ,Tiruchirappalli International Airport – TRZ ,Tiruchirappalli ,Kannur ,1,AirAsia India ,6162,0.1,5546,5546,SBI CC
5668,ND-8460 ,23-10-2019,Chennai International Airport – MAA ,Chennai ,Cochin International Airport – COK  ,Kochi ,Thiruvananthapuram ,3,AirAsia India ,2673,0.08,2459,7377,AXIS NET BANKING
5673,BD-11635 ,15-12-2019,Bagdogra International Airport – IXB ,Siliguri ,Calicut International Airport – CCJ ,Calicut ,Amritsar ,1,AirAsia India ,3737,0.05,3550,3550,HSBC CC
5677,HG-15025 ,16-10-2019,Mangalore International Airport – IXE ,Mangalore ,Netaji Subhas Chandra Bose International Airport – CCU ,Kolkata ,Jaipur ,1,AirAsia India ,4318,0.09,3929,3929,SBI CC
5690,TC-10980 ,04-10-2019,Visakhapatnam International Airport – VTZ ,Visakhapatnam ,Cochin International Airport – COK  ,Kochi ,Delhi ,1,AirAsia India ,3698,0,3698,3698,SBI NET BANKING
5750,JW-16075 ,10-11-2019,Jaipur International Airport – JAI ,Jaipur ,Surat International Airport – STV ,Surat ,Kolkata ,1,AirAsia India ,4332,0,4332,4332,HDFC CC
5787,LS-7200 ,01-10-2019,Jay Prakash Narayan International Airport – PAT ,Patna ,Biju Patnaik International Airport – BBI ,Bhubaneswar ,Jaipur ,1,AirAsia India ,9378,0,9378,9378,SBI NET BANKING
5826,AS-10090 ,24-12-2019,Jay Prakash Narayan International Airport – PAT ,Patna ,Biju Patnaik International Airport – BBI ,Bhubaneswar ,Mangalore ,1,AirAsia India ,7140,0.03,6926,6926,HDFC CC
5828,DM-12955 ,10-11-2019,Rajiv Gandhi International Airport- HYD ,Hyderabad ,Madurai Airport – IXM ,Madurai ,Siliguri ,1,AirAsia India ,3066,0.08,2821,2821,HDFC NET BANKING
5858,AW-10930 ,23-12-2019,Sri Guru Ram Dass Jee International Airport – ATQ ,Amritsar ,Rajiv Gandhi International Airport- HYD ,Hyderabad ,Imphal ,1,AirAsia India ,2957,0,2957,2957,HDFC NET BANKING
5871,BS-11755 ,22-10-2019,Rajiv Gandhi International Airport- HYD ,Hyderabad ,Sardar Vallabhbhai Patel International Airport – AMD ,Ahmedabad ,Tiruchirappalli ,1,AirAsia India ,3871,0.01,3832,3832,CITI CC
5891,NS-18640 ,07-11-2019,Mangalore International Airport – IXE ,Mangalore ,Devi Ahilya Bai Holkar Airport – IDR ,Indore ,Kolkata ,6,AirAsia India ,2947,0.07,2741,16444,AXIS NET BANKING
5926,MA-7560 ,01-12-2019,Surat International Airport – STV ,Surat ,Mangalore International Airport – IXE ,Mangalore ,Surat ,3,AirAsia India ,3608,0.07,3355,10066,CITI CC
5927,LP-17095 ,21-12-2019,Chennai International Airport – MAA ,Chennai ,Thiruvananthapuram International Airport – TRV ,Thiruvananthapuram ,Pune ,1,AirAsia India ,2550,0.09,2321,2321,HDFC NET BANKING
5990,AS-10630 ,02-10-2019,Chandigarh International Airport – IXC ,Chandigarh ,Lokpriya Gopinath Bordoloi International Airport – GAU ,Guwahati ,Chennai ,1,AirAsia India ,9249,0.01,9157,9157,SBI NET BANKING
6000,RA-9285 ,26-12-2019,Lal Bahadur Shastri International Airport – VNS ,Varanasi ,Cochin International Airport – COK  ,Kochi ,Nagpur ,1,AirAsia India ,4507,0.07,4192,4192,CITI CC
6009,AP-720 ,05-10-2019,Sri Guru Ram Dass Jee International Airport – ATQ ,Amritsar ,Netaji Subhas Chandra Bose International Airport – CCU ,Kolkata ,Coimbatore ,1,AirAsia India ,8744,0,8744,8744,SBI CC
6019,TB-11400 ,19-10-2019,Madurai Airport – IXM ,Madurai ,Calicut International Airport – CCJ ,Calicut ,Visakhapatnam ,1,AirAsia India ,2950,0.05,2803,2803,HDFC CC
6030,BT-11305 ,24-11-2019,Dr. Babasaheb Ambedkar International Airport – NAG ,Nagpur ,Sardar Vallabhbhai Patel International Airport – AMD ,Ahmedabad ,Goa ,1,AirAsia India ,2753,0,2753,2753,SBI CC
6100,BS-11380 ,09-12-2019,Imphal International Airport – IMF ,Imphal ,Sheikhul Aalam International Airport – SXR ,Srinagar ,Jaipur ,1,AirAsia India ,3424,0.09,3116,3116,ICICI CC
6121,JE-5745 ,14-10-2019,Thiruvananthapuram International Airport – TRV ,Thiruvananthapuram ,Kannur International Airport – CNN ,Kannur ,Coimbatore ,1,AirAsia India ,3808,0.03,3694,3694,SBI CC
6218,DM-3525 ,01-10-2019,Chhatrapati Shivaji International Airport – BOM ,Mumbai ,Lal Bahadur Shastri International Airport – VNS ,Varanasi ,Bangalore ,3,AirAsia India ,2531,0.02,2480,7441,CITI CC
6222,VS-11820 ,12-10-2019,Kannur International Airport – CNN ,Kannur ,Jaipur International Airport – JAI ,Jaipur ,Guwahati ,1,AirAsia India ,4350,0,4350,4350,ICICI CC
6224,RH-19600 ,14-12-2019,Madurai Airport – IXM ,Madurai ,Bagdogra International Airport – IXB ,Siliguri ,Tiruchirappalli ,1,AirAsia India ,2772,0.03,2689,2689,SBI CC
6295,LP-7080 ,16-10-2019,Dr. Babasaheb Ambedkar International Airport – NAG ,Nagpur ,Sardar Vallabhbhai Patel International Airport – AMD ,Ahmedabad ,Visakhapatnam ,1,AirAsia India ,6416,0,6416,6416,ICICI NET BANKING
6365,DP-13105 ,01-10-2019,Indira Gandhi International Airport – DEL ,Delhi ,Sri Guru Ram Dass Jee International Airport – ATQ ,Amritsar ,Calicut ,1,AirAsia India ,4306,0,4306,4306,HSBC CC
6379,JE-15715 ,20-11-2019,Indira Gandhi International Airport – DEL ,Delhi ,Lokpriya Gopinath Bordoloi International Airport – GAU ,Guwahati ,Srinagar ,1,AirAsia India ,3388,0.04,3252,3252,SBI CC
6380,KH-6330 ,23-11-2019,Chandigarh International Airport – IXC ,Chandigarh ,Sri Guru Ram Dass Jee International Airport – ATQ ,Amritsar ,Thiruvananthapuram ,1,AirAsia India ,4397,0,4397,4397,KOTAK CC
6427,MC-17590 ,07-10-2019,Jay Prakash Narayan International Airport – PAT ,Patna ,Sardar Vallabhbhai Patel International Airport – AMD ,Ahmedabad ,Chandigarh ,1,AirAsia India ,6630,0,6630,6630,CITI CC
6434,DP-13105 ,08-11-2019,Jay Prakash Narayan International Airport – PAT ,Patna ,Rajiv Gandhi International Airport- HYD ,Hyderabad ,Calicut ,2,AirAsia India ,3811,0,3811,7622,HSBC CC
6437,RB-9645 ,16-10-2019,Indira Gandhi International Airport – DEL ,Delhi ,Chaudhary Charan Singh International Airport – LKO  ,Lucknow ,Bhubaneswar ,3,AirAsia India ,4447,0.04,4269,12807,SBI NET BANKING
6626,CM-12715 ,20-10-2019,Madurai Airport – IXM ,Madurai ,Cochin International Airport – COK  ,Kochi ,Indore ,1,AirAsia India ,6502,0,6502,6502,CITI CC
6642,CM-2715 ,22-11-2019,Calicut International Airport – CCJ ,Calicut ,Lal Bahadur Shastri International Airport – VNS ,Varanasi ,Tiruchirappalli ,1,AirAsia India ,3911,0,3911,3911,SBI NET BANKING
6671,TZ-11445 ,18-12-2019,Calicut International Airport – CCJ ,Calicut ,Dr. Babasaheb Ambedkar International Airport – NAG ,Nagpur ,Varanasi ,1,AirAsia India ,4646,0.07,4321,4321,AXIS CC
6718,AG-495 ,12-11-2019,Bagdogra International Airport – IXB ,Siliguri ,Calicut International Airport – CCJ ,Calicut ,Kannur ,1,AirAsia India ,3896,0,3896,3896,SBI CC
6733,DP-13165 ,10-11-2019,Cochin International Airport – COK  ,Kochi ,Biju Patnaik International Airport – BBI ,Bhubaneswar ,Guwahati ,1,AirAsia India ,3239,0.08,2980,2980,ICICI CC
6771,PP-8955 ,05-10-2019,Lal Bahadur Shastri International Airport – VNS ,Varanasi ,Tiruchirappalli International Airport – TRZ ,Tiruchirappalli ,Ahmedabad ,2,AirAsia India ,3439,0.03,3336,6672,SBI CC
6791,JK-5625 ,03-11-2019,Mangalore International Airport – IXE ,Mangalore ,Calicut International Airport – CCJ ,Calicut ,Chennai ,1,AirAsia India ,9805,0.02,9609,9609,HSBC CC
6810,MH-7290 ,13-11-2019,Dr. Babasaheb Ambedkar International Airport – NAG ,Nagpur ,Chaudhary Charan Singh International Airport – LKO  ,Lucknow ,Imphal ,1,AirAsia India ,3348,0,3348,3348,HSBC CC
6836,RW-19630 ,27-10-2019,Mangalore International Airport – IXE ,Mangalore ,Visakhapatnam International Airport – VTZ ,Visakhapatnam ,Pune ,1,AirAsia India ,4329,0.06,4069,4069,ICICI NET BANKING
6843,PM-19135 ,02-12-2019,Bagdogra International Airport – IXB ,Siliguri ,Sheikhul Aalam International Airport – SXR ,Srinagar ,Hyderabad ,1,AirAsia India ,4120,0.02,4038,4038,ICICI NET BANKING
6941,MN-7935 ,02-10-2019,Chhatrapati Shivaji International Airport – BOM ,Mumbai ,Cochin International Airport – COK  ,Kochi ,Srinagar ,3,AirAsia India ,4178,0,4178,12534,HSBC CC
6961,ND-18370 ,25-12-2019,Surat International Airport – STV ,Surat ,Cochin International Airport – COK  ,Kochi ,Varanasi ,1,AirAsia India ,3619,0.05,3438,3438,AXIS CC
6964,EH-3765 ,06-12-2019,Jaipur International Airport – JAI ,Jaipur ,Biju Patnaik International Airport – BBI ,Bhubaneswar ,Calicut ,1,AirAsia India ,8820,0.1,7938,7938,ICICI CC
7032,TM-11490 ,12-12-2019,Kannur International Airport – CNN ,Kannur ,Sri Guru Ram Dass Jee International Airport – ATQ ,Amritsar ,Mangalore ,2,AirAsia India ,2958,0.04,2840,5679,HDFC CC
7040,CM-12160 ,16-10-2019,Jaipur International Airport – JAI ,Jaipur ,Indira Gandhi International Airport – DEL ,Delhi ,Bangalore ,1,AirAsia India ,3196,0,3196,3196,HDFC CC
7073,BS-11365 ,17-11-2019,Mangalore International Airport – IXE ,Mangalore ,Sheikhul Aalam International Airport – SXR ,Srinagar ,Lucknow ,2,AirAsia India ,9404,0.01,9310,18620,HDFC CC
7080,CC-2610 ,24-10-2019,Coimbatore International Airport – CJB ,Coimbatore ,Visakhapatnam International Airport – VTZ ,Visakhapatnam ,Patna ,1,AirAsia India ,2832,0.09,2577,2577,CITI CC
7101,RS-19420 ,18-10-2019,Chennai International Airport – MAA ,Chennai ,Sheikhul Aalam International Airport – SXR ,Srinagar ,Varanasi ,1,AirAsia India ,3597,0.01,3561,3561,HDFC CC
7123,JG-5310 ,06-12-2019,Chaudhary Charan Singh International Airport – LKO  ,Lucknow ,Sheikhul Aalam International Airport – SXR ,Srinagar ,Calicut ,1,AirAsia India ,4233,0,4233,4233,IDBI NET BANKING
7162,DB-13270 ,21-11-2019,Dabolim Airport – GOI ,Goa ,Lal Bahadur Shastri International Airport – VNS ,Varanasi ,Kochi ,2,AirAsia India ,4383,0.06,4120,8240,SBI NET BANKING
7182,TZ-11445 ,23-11-2019,Calicut International Airport – CCJ ,Calicut ,Chandigarh International Airport – IXC ,Chandigarh ,Varanasi ,1,AirAsia India ,4192,0.05,3982,3982,AXIS CC
7202,GM-14695 ,13-11-2019,Lal Bahadur Shastri International Airport – VNS ,Varanasi ,Tiruchirappalli International Airport – TRZ ,Tiruchirappalli ,Kochi ,1,AirAsia India ,4312,0.03,4183,4183,ICICI CC
7214,CR-2820 ,05-11-2019,Indira Gandhi International Airport – DEL ,Delhi ,Sardar Vallabhbhai Patel International Airport – AMD ,Ahmedabad ,Chandigarh ,1,AirAsia India ,2943,0.08,2708,2708,SBI NET BANKING
7236,BD-1770 ,22-10-2019,Cochin International Airport – COK  ,Kochi ,Chandigarh International Airport – IXC ,Chandigarh ,Nagpur ,1,AirAsia India ,3101,0,3101,3101,AXIS CC
7246,NB-18580 ,08-12-2019,Kannur International Airport – CNN ,Kannur ,Sheikhul Aalam International Airport – SXR ,Srinagar ,Thiruvananthapuram ,1,AirAsia India ,7310,0.05,6945,6945,HDFC NET BANKING
7247,TP-21130 ,24-12-2019,Chennai International Airport – MAA ,Chennai ,Dabolim Airport – GOI ,Goa ,Kochi ,6,AirAsia India ,2628,0.1,2365,14191,HDFC CC
7254,HG-4965 ,19-10-2019,Biju Patnaik International Airport – BBI ,Bhubaneswar ,Bagdogra International Airport – IXB ,Siliguri ,Ahmedabad ,1,AirAsia India ,6330,0.04,6077,6077,ICICI CC
7279,MC-7635 ,15-12-2019,Calicut International Airport – CCJ ,Calicut ,Surat International Airport – STV ,Surat ,Kannur ,1,AirAsia India ,2788,0,2788,2788,KOTAK CC
7298,MW-18220 ,22-11-2019,Lal Bahadur Shastri International Airport – VNS ,Varanasi ,Lokpriya Gopinath Bordoloi International Airport – GAU ,Guwahati ,Bhubaneswar ,1,AirAsia India ,7131,0,7131,7131,SBI CC
7397,LL-6840 ,10-11-2019,Tiruchirappalli International Airport – TRZ ,Tiruchirappalli ,Kannur International Airport – CNN ,Kannur ,Varanasi ,1,AirAsia India ,4263,0.06,4007,4007,IDBI NET BANKING
7603,LP-17095 ,28-11-2019,Calicut International Airport – CCJ ,Calicut ,Lokpriya Gopinath Bordoloi International Airport – GAU ,Guwahati ,Pune ,1,AirAsia India ,2662,0,2662,2662,HDFC NET BANKING
7607,MC-8130 ,06-11-2019,Coimbatore International Airport – CJB ,Coimbatore ,Chandigarh International Airport – IXC ,Chandigarh ,Ahmedabad ,1,AirAsia India ,3849,0,3849,3849,HDFC CC
7670,PG-18820 ,07-10-2019,Lal Bahadur Shastri International Airport – VNS ,Varanasi ,Cochin International Airport – COK  ,Kochi ,Amritsar ,2,AirAsia India ,9310,0.02,9124,18248,ICICI NET BANKING
7694,RM-9675 ,21-11-2019,Rajiv Gandhi International Airport- HYD ,Hyderabad ,Mangalore International Airport – IXE ,Mangalore ,Srinagar ,1,AirAsia India ,2664,0.06,2504,2504,HDFC CC
7719,HR-14770 ,08-11-2019,Jaipur International Airport – JAI ,Jaipur ,Tiruchirappalli International Airport – TRZ ,Tiruchirappalli ,Thiruvananthapuram ,1,AirAsia India ,3174,0.04,3047,3047,HDFC CC
36,MM-18055 ,25-12-2019,Jay Prakash Narayan International Airport – PAT ,Patna ,Coimbatore International Airport – CJB ,Coimbatore ,Bhubaneswar ,1,AirAsia India ,4793,0.06,4505,4505,SBI CC
42,GH-14425 ,23-12-2019,Bagdogra International Airport – IXB ,Siliguri ,Chandigarh International Airport – IXC ,Chandigarh ,Mangalore ,1,AirAsia India ,4358,0,4358,4358,HSBC CC
46,CM-12115 ,17-10-2019,Chennai International Airport – MAA ,Chennai ,Bagdogra International Airport – IXB ,Siliguri ,Indore ,3,AirAsia India ,2835,0,2835,8505,HSBC CC
59,FH-4365 ,03-12-2019,Calicut International Airport – CCJ ,Calicut ,Jay Prakash Narayan International Airport – PAT ,Patna ,Jaipur ,1,AirAsia India ,3417,0.01,3383,3383,ICICI CC
69,CC-12685 ,13-12-2019,Surat International Airport – STV ,Surat ,Sheikhul Aalam International Airport – SXR ,Srinagar ,Srinagar ,3,AirAsia India ,2653,0,2653,7959,AXIS CC
74,PJ-18835 ,17-12-2019,Netaji Subhas Chandra Bose International Airport – CCU ,Kolkata ,Chhatrapati Shivaji International Airport – BOM ,Mumbai ,Chennai ,3,AirAsia India ,4413,0.03,4281,12842,SBI NET BANKING
101,PM-9135 ,19-11-2019,Dabolim Airport – GOI ,Goa ,Tiruchirappalli International Airport – TRZ ,Tiruchirappalli ,Kochi ,1,AirAsia India ,2912,0.1,2621,2621,ICICI CC
116,NB-18655 ,08-10-2019,Dabolim Airport – GOI ,Goa ,Chennai International Airport – MAA ,Chennai ,Patna ,1,AirAsia India ,4201,0,4201,4201,HDFC NET BANKING
148,MC-17635 ,21-12-2019,Chennai International Airport – MAA ,Chennai ,Surat International Airport – STV ,Surat ,Goa ,1,AirAsia India ,4380,0,4380,4380,ICICI CC
204,RL-9615 ,24-12-2019,Imphal International Airport – IMF ,Imphal ,Netaji Subhas Chandra Bose International Airport – CCU ,Kolkata ,Tiruchirappalli ,1,AirAsia India ,8924,0.03,8656,8656,ICICI CC
252,SS-20410 ,11-12-2019,Dabolim Airport – GOI ,Goa ,Jaipur International Airport – JAI ,Jaipur ,Kochi ,4,AirAsia India ,3738,0.07,3476,13905,SBI NET BANKING
258,AG-10330 ,08-11-2019,Jaipur International Airport – JAI ,Jaipur ,Lal Bahadur Shastri International Airport – VNS ,Varanasi ,Hyderabad ,1,AirAsia India ,3875,0.07,3604,3604,HDFC NET BANKING
272,PM-19135 ,19-11-2019,Cochin International Airport – COK  ,Kochi ,Sardar Vallabhbhai Patel International Airport – AMD ,Ahmedabad ,Hyderabad ,1,AirAsia India ,3175,0,3175,3175,ICICI NET BANKING
280,SN-10710 ,05-10-2019,Lokpriya Gopinath Bordoloi International Airport – GAU ,Guwahati ,Madurai Airport – IXM ,Madurai ,Visakhapatnam ,1,AirAsia India ,3346,0.01,3313,3313,SBI CC
293,RA-19945 ,04-10-2019,Thiruvananthapuram International Airport – TRV ,Thiruvananthapuram ,Rajiv Gandhi International Airport- HYD ,Hyderabad ,Guwahati ,4,AirAsia India ,3247,0.09,2955,11819,HSBC CC
312,AS-10225 ,07-10-2019,Netaji Subhas Chandra Bose International Airport – CCU ,Kolkata ,Kempegowda International Airport – BLR ,Bangalore ,Srinagar ,1,AirAsia India ,4155,0.02,4072,4072,IDBI NET BANKING
353,ST-20530 ,13-10-2019,Pune Airport – PNQ ,Pune ,Sri Guru Ram Dass Jee International Airport – ATQ ,Amritsar ,Srinagar ,3,AirAsia India ,3665,0.1,3299,9896,CITI CC
435,KD-16270 ,04-12-2019,Sri Guru Ram Dass Jee International Airport – ATQ ,Amritsar ,Surat International Airport – STV ,Surat ,Tiruchirappalli ,1,AirAsia India ,4187,0,4187,4187,SBI NET BANKING
452,PO-18850 ,25-12-2019,Calicut International Airport – CCJ ,Calicut ,Jaipur International Airport – JAI ,Jaipur ,Calicut ,1,AirAsia India ,2718,0.03,2636,2636,CITI CC
461,CC-12220 ,20-11-2019,Jay Prakash Narayan International Airport – PAT ,Patna ,Chaudhary Charan Singh International Airport – LKO  ,Lucknow ,Coimbatore ,1,AirAsia India ,3084,0.07,2868,2868,HDFC NET BANKING
487,AW-840 ,18-12-2019,Surat International Airport – STV ,Surat ,Netaji Subhas Chandra Bose International Airport – CCU ,Kolkata ,Goa ,1,AirAsia India ,4255,0,4255,4255,HSBC CC
613,BP-1155 ,22-10-2019,Indira Gandhi International Airport – DEL ,Delhi ,Coimbatore International Airport – CJB ,Coimbatore ,Jaipur ,1,AirAsia India ,7568,0.08,6963,6963,IDBI NET BANKING
625,VS-11820 ,05-11-2019,Surat International Airport – STV ,Surat ,Chennai International Airport – MAA ,Chennai ,Guwahati ,1,AirAsia India ,3234,0.02,3169,3169,ICICI CC
626,MP-18175 ,12-11-2019,Imphal International Airport – IMF ,Imphal ,Biju Patnaik International Airport – BBI ,Bhubaneswar ,Lucknow ,1,AirAsia India ,4049,0,4049,4049,HDFC CC
630,RR-9525 ,07-12-2019,Imphal International Airport – IMF ,Imphal ,Bagdogra International Airport – IXB ,Siliguri ,Calicut ,1,AirAsia India ,4078,0.1,3670,3670,HDFC CC
679,VP-21760 ,26-10-2019,Kannur International Airport – CNN ,Kannur ,Lal Bahadur Shastri International Airport – VNS ,Varanasi ,Kannur ,1,AirAsia India ,9274,0,9274,9274,IDBI NET BANKING
687,DR-12880 ,23-12-2019,Bagdogra International Airport – IXB ,Siliguri ,Jaipur International Airport – JAI ,Jaipur ,Amritsar ,2,AirAsia India ,3323,0.08,3057,6114,HDFC CC
688,CC-12685 ,16-11-2019,Visakhapatnam International Airport – VTZ ,Visakhapatnam ,Tiruchirappalli International Airport – TRZ ,Tiruchirappalli ,Srinagar ,1,AirAsia India ,3293,0.04,3161,3161,AXIS CC
