CUSTOMER_ID,Company,CARD_REG_DATE,GENDER,Age,RGSTN_TYPE_IND,STATE_CODE,NO_OF_TRIPS,TOWN,CONTACT_PREF,Spent amount
1000035427,MED +,15-05-2008,Female,77,Online,NSW,1,upper corindi,Email,81.53
1000035428,GENO,15-05-2008,Female,73,Online,NSW,3,Mona Vale,Email,71.26
1000035429,GUARDIAN,15-05-2008,Female,53,Online,NSW,4,Bucca,,183.43
1000035430,RANBAXY,15-05-2008,Male,39,Online,NSW,3,Coffs Harbour,Email,250.57
1000035431,GUARDIAN,15-05-2008,Male,84,Online,NSW,2,Coffs Harbour,,221.65
1000035432,RANBAXY,15-05-2008,Female,34,Online,NSW,1,Strathfield,,137.73
1000035433,RELEGARE,15-05-2008,Female,70,Online,NSW,1,Emerald Beach,Email,23.08
1000035434,DR.REDDYS,15-05-2008,Female,45,Online,NSW,2,nana glen,Email,109.72
1000035435,GSK,15-05-2008,Female,38,Online,NSW,1,Strathfield,Email,306.62
1000035436,CIPLA,15-05-2008,Female,41,Online,NSW,2,Bateau Bay,Email,166.37
1000035437,GENO,15-05-2008,Female,54,Online,NSW,1,Warriewood,Email,143.62
1000035438,GENO,15-05-2008,Male,71,Online,NSW,7,Baulkham Hills,Email,508.58
1000035439,MED +,15-05-2008,Unisex,53,Online,NSW,1,HABERFIELD,Email,89.91
1000035440,GSK,15-05-2008,Male,48,Online,NSW,1,Enmore,Email,136.71
1000035441,GENO,15-05-2008,Male,77,Online,NSW,1,Drummoyne,Email,131.32
1000035442,CIPLA,15-05-2008,Male,55,Online,NSW,1,Baulkham Hills,Email,47.66
1000035443,GUARDIAN,15-05-2008,Female,45,Online,NSW,13,Seven Hills,Email,482.42
1000035444,MED +,15-05-2008,Female,47,Online,NSW,1,dulwich hill,Email,50.16
1000035445,CIPLA,15-05-2008,Female,50,Online,NSW,1,Old Toongabbie,Email,49.67
1000035446,DR.REDDYS,15-05-2008,Female,43,Online,NSW,2,Randwick,Email,192.85
1000035447,RANBAXY,15-05-2008,Female,62,Online,NSW,1,Glenwood,Email,66.45
1000035448,RANBAXY,15-05-2008,Male,42,Online,NSW,2,Old Toongabbie,Email,249.1
1000035449,GENO,15-05-2008,Male,77,Online,NSW,1,FRENCHS FOREST,Email,23.95
1000035450,MED +,15-05-2008,Female,72,Online,NSW,5,Randwick,Email,200.8
1000035451,GSK,15-05-2008,Male,78,Online,NSW,1,Avalon Beach,,69.73
1000035452,GSK,15-05-2008,Female,52,Online,NSW,1,Ashfield,Email,82.12
1000035453,MED +,15-05-2008,Female,66,Online,NSW,1,Baulkham Hills,Email,67.78
1000035454,GENO,15-05-2008,Female,44,Online,NSW,1,HABERFIELD,Email,30.52
1000035455,APPOLO,15-05-2008,Female,66,Online,NSW,1,Warriewood,Email,225.29
1000035456,DR.REDDYS,15-05-2008,Female,70,Online,NSW,2,Dee Why,Email,112.34
1000035457,GENO,15-05-2008,Male,53,Online,NSW,6,Rozelle,Email,478.64
1000035458,DR.REDDYS,15-05-2008,Male,61,Online,NSW,1,Carlingford,Email,49.9
1000035459,GENO,15-05-2008,Male,72,Online,NSW,1,epping,Email,15.75
1000035460,GUARDIAN,15-05-2008,Female,51,Online,NSW,1,brighton-le-sands,,135.23
1000035461,GENO,15-05-2008,Female,76,Online,NSW,1,Heathcote,Email,55.77
1000035462,GUARDIAN,15-05-2008,Female,51,Online,NSW,1,Como West,Email,11.51
1000035463,APPOLO,15-05-2008,Male,92,Instore/RF,NSW,2,HEATHCOTE,Phone,40.21
1000035464,CIPLA,15-05-2008,Male,42,Online,NSW,1,BRIGHTON LE SANDS,Email,40.65
1000035465,CIPLA,15-05-2008,Female,53,Online,NSW,1,Hornsby Heights,Email,105.99
1000035466,MED +,15-05-2008,Male,57,Online,NSW,5,rockdale,,663.94
1000035467,GENO,15-05-2008,Female,62,Online,NSW,3,WINSTON HILLS,Email,219.23
1000035468,GUARDIAN,15-05-2008,Female,67,Online,NSW,1,banksia,Email,5.99
1000035469,DR.REDDYS,15-05-2008,Male,71,Online,NSW,1,Kogarah,,51.76
1000035470,APPOLO,15-05-2008,Male,66,Online,NSW,1,Turramurra,Email,195.21
1000035471,CIPLA,15-05-2008,Male,56,Online,NSW,1,West Pennant Hills,Email,14.41
1000035472,GSK,15-05-2008,Female,38,Online,NSW,1,Bexley,Email,60.44
1000035473,RANBAXY,15-05-2008,Female,53,Online,NSW,8,epping,Email,489.72
1000035474,APPOLO,15-05-2008,Male,46,Online,NSW,1,RHODES,Email,5.97
1000035475,DR.REDDYS,15-05-2008,Male,61,Online,NSW,1,PUNCHBOWL,Email,103.22
1000035476,GENO,15-05-2008,Female,50,Online,NSW,5,YAGOONA,,175.23
1000035477,MED +,15-05-2008,Female,43,Online,NSW,1,Yagoona,Email,10.67
1000035478,DR.REDDYS,15-05-2008,Female,39,Online,NSW,4,bankstown,Email,435.42
1000035479,GSK,15-05-2008,Female,73,Online,NSW,8,Georges Hall,Email,681.15
1000035480,CIPLA,15-05-2008,Male,52,Online,NSW,1,rootyhill,Email,32.26
1000035481,RANBAXY,15-05-2008,Male,46,Online,NSW,2,St Clair,Email,189.05
1000035482,APPOLO,15-05-2008,Female,41,Online,NSW,2,Willmot,Email,314.72
1000035483,GENO,15-05-2008,Female,81,Online,NSW,9,Shalvey,,754.78
1000035484,RANBAXY,15-05-2008,Female,68,Online,NSW,2,St Clair,Email,118.98
1000035485,RANBAXY,15-05-2008,Male,50,Online,NSW,5,st clair,Email,265.96
1000035486,RANBAXY,15-05-2008,Female,64,Online,NSW,1,mt druitt,,11.18
1000035487,MED +,15-05-2008,Female,59,Online,NSW,4,St Clair,Email,118.73
1000035488,DR.REDDYS,15-05-2008,Male,68,Instore/RF,NSW,1,WHALAN,Phone,92.04
1000035489,GENO,15-05-2008,Female,52,Online,NSW,11,Whalan,Email,227.55
1000035490,MED +,15-05-2008,Female,77,Phone,NSW,4,lethbridge park,Phone,286.71
1000035491,DR.REDDYS,15-05-2008,Female,46,Online,NSW,5,st clair,Email,544.67
1000035492,RELEGARE,15-05-2008,Female,77,Online,NSW,1,BENDICK MURRELL,Email,52.14
1000035493,CIPLA,15-05-2008,Male,74,Online,NSW,3,Young,Email,301.45
1000035494,RANBAXY,15-05-2008,Female,61,Online,NSW,13,Blackett,Email,471.81
1000035495,RANBAXY,15-05-2008,Male,61,Online,NSW,5,Grenfell,Email,297.19
1000035496,RELEGARE,15-05-2008,Male,49,Online,NSW,6,Rooty Hill,Email,172.42
1000035497,GENO,15-05-2008,Female,51,Online,NSW,1,st marys,Email,234.94
1000035498,CIPLA,15-05-2008,Female,48,Online,NSW,14,young,Email,530.13
1000035499,CIPLA,15-05-2008,Male,44,Online,NSW,2,parramatta,Email,114.3
1000035500,GSK,15-05-2008,Female,32,Online,NSW,4,St Clair,Email,547.76
1000035501,MED +,15-05-2008,Female,70,Online,NSW,4,Grabben Gullen,Email,405.86
1000035502,GSK,15-05-2008,Male,38,Online,NSW,2,auburn,Email,30.94
1000035503,RANBAXY,15-05-2008,Female,36,Online,NSW,4,Hebersham,Email,311.95
1000035504,GSK,15-05-2008,Female,64,Online,NSW,1,Kilaben Bay,Email,31.96
1000035505,MED +,15-05-2008,Male,89,Online,NSW,2,Kotara,Email,44.15
1000035506,APPOLO,15-05-2008,Female,52,Online,NSW,2,GOULBURN,Email,351.79
1000035507,APPOLO,15-05-2008,Female,57,Online,NSW,4,Wentworthville,Email,111.17
1000035508,GUARDIAN,15-05-2008,Female,72,Instore/RF,NSW,1,glb,Phone,21.19
1000035509,RANBAXY,15-05-2008,Female,50,Online,NSW,2,Kotara,Email,133.84
1000035510,GENO,15-05-2008,Female,67,Online,NSW,1,GREENWICH,Email,30.98
1000035511,GUARDIAN,15-05-2008,Male,77,Online,NSW,2,St Ives,Email,55.3
1000035512,RANBAXY,15-05-2008,Male,71,Online,NSW,1,Mt Druitt,Email,105.49
1000035513,APPOLO,15-05-2008,Female,84,Online,NSW,1,RYDE,,309.86
1000035514,APPOLO,15-05-2008,Female,54,Online,NSW,11,North Bondi,Email,442.53
1000035515,CIPLA,15-05-2008,Female,71,Online,NSW,2,bidwill,Email,57.7
1000035516,DR.REDDYS,15-05-2008,Female,49,Online,NSW,3,Glendenning,Email,223.75
1000035517,GSK,15-05-2008,Female,55,Online,NSW,7,Merrylands,Email,350.1
1000035518,GUARDIAN,15-05-2008,Female,39,Online,NSW,3,Westmead,Email,166.09
1000035519,RELEGARE,15-05-2008,Male,41,Online,NSW,14,WESTMEAD,Email,322.3
1000035520,MED +,15-05-2008,Male,71,Online,NSW,5,Wentworthville,Email,188.99
1000035521,APPOLO,15-05-2008,Male,58,Online,NSW,2,Wentworthville,Email,174.28
1000035522,APPOLO,15-05-2008,Female,43,Online,NSW,5,Mount Annan,Email,272.03
1000035523,RANBAXY,15-05-2008,Male,51,Online,NSW,2,greystanes,,93.83
1000035524,APPOLO,15-05-2008,Female,44,Online,NSW,2,Glenwood,Email,45.71
1000035525,RANBAXY,15-05-2008,Male,50,Online,NSW,6,Elizabeth Bay,Email,393.91
1000035526,GENO,15-05-2008,Male,75,Online,NSW,1,Dharruk,,10.64
1000035527,RELEGARE,15-05-2008,Male,44,Online,NSW,3,Wentworthville,Email,181.94
1000035528,RELEGARE,15-05-2008,Male,52,Online,NSW,2,Mount Annan,Email,78.1
1000035529,GENO,15-05-2008,Female,29,Online,NSW,2,Colyton,Email,332.97
1000035530,APPOLO,15-05-2008,Male,52,Online,NSW,1,dean park,Email,9.56
1000035531,DR.REDDYS,15-05-2008,Female,54,Online,NSW,12,Currans Hill,Email,663.26
1000035532,MED +,15-05-2008,Female,40,Instore/RF,NSW,3,AMBARVALE,Phone,383.53
1000035533,CIPLA,15-05-2008,Female,63,Online,NSW,5,Mt Annan,Email,115.74
1000035534,APPOLO,15-05-2008,Male,50,Online,NSW,1,glendenning,,177.1
1000035535,RANBAXY,15-05-2008,Male,40,Online,NSW,6,Currans Hill,Email,92.96
1000035536,GUARDIAN,15-05-2008,Male,69,Online,NSW,1,Mount Annan,Email,54.85
1000035537,GUARDIAN,15-05-2008,Female,46,Online,NSW,1,Mount Annan,Email,30.5
1000035538,GSK,15-05-2008,Female,52,Online,NSW,3,NARELLAN VALE,Email,68.1
1000035539,RANBAXY,15-05-2008,Male,57,Online,NSW,1,ermington,Email,36.77
1000035540,APPOLO,15-05-2008,Female,37,Online,NSW,1,Kings Park,Email,39.76
1000035541,GENO,15-05-2008,Male,30,Online,NSW,1,Ryde,Email,33.21
1000035542,APPOLO,15-05-2008,Female,58,Online,NSW,8,Bondi,Email,234.5
1000035543,GENO,15-05-2008,Male,88,Online,NSW,8,Bossley Park,,666.25
1000035544,APPOLO,15-05-2008,Male,71,Online,NSW,16,GLADESVILLE,Email,419.3
1000035545,MED +,15-05-2008,Female,71,Online,NSW,1,Faulconbridge,Email,68.09
1000035546,CIPLA,15-05-2008,Female,53,Online,NSW,2,glenbrook,Email,67.57
1000035547,DR.REDDYS,15-05-2008,Male,35,Online,NSW,6,South Wentworthville,Email,372.69
1000035548,RANBAXY,15-05-2008,Male,81,Online,NSW,2,Greystanes,Email,49.65
1000035549,GUARDIAN,15-05-2008,Female,59,Online,NSW,2,Westmead,Email,56.22
1000035550,CIPLA,15-05-2008,Female,59,Online,NSW,1,POTTS POINT,,56.6
1000035551,GENO,15-05-2008,Female,57,Online,NSW,3,Wentworthville,Email,184.25
1000035552,GENO,15-05-2008,Male,52,Online,NSW,4,Gladesville,Email,383.34
1000035553,GSK,15-05-2008,Female,50,Online,NSW,1,Greystanes,Email,90.16
1000035554,APPOLO,15-05-2008,Female,31,Online,NSW,1,Pendle Hill,Email,48.41
1000035555,CIPLA,15-05-2008,Male,72,Online,NSW,2,bossley park,,144.05
1000035556,RELEGARE,15-05-2008,Male,66,Phone,NSW,1,FAIRFIELD WEST,,10.3
1000035557,RANBAXY,15-05-2008,Female,57,Online,NSW,4,Greystanes,Email,208.92
1000035558,RANBAXY,15-05-2008,Female,58,Online,NSW,6,Bossley park,Email,174.56
1000035559,MED +,15-05-2008,Female,77,Online,NSW,2,SMITHFIELD,,180.72
1000035560,RELEGARE,15-05-2008,Female,44,Online,NSW,1,Glenmore Park,Email,7.68
1000035561,CIPLA,15-05-2008,Female,73,Online,NSW,2,Bossley Park,Email,217.12
1000035562,GUARDIAN,15-05-2008,Male,74,Online,NSW,2,prairiewood,,309.9
1000035563,RANBAXY,15-05-2008,Female,62,Online,NSW,3,Bossley Park,Email,271.12
1000035564,RANBAXY,15-05-2008,Male,48,Online,NSW,1,ROSEHILL,Email,28.37
1000035565,RANBAXY,15-05-2008,Male,83,Online,NSW,2,West Wollongong,Email,65.79
1000035566,GSK,15-05-2008,Unisex,42,Online,NSW,12,Fairlight,Email,399.15
1000035567,MED +,15-05-2008,Male,70,Phone,NSW,1,Belrose,Phone,125.32
1000035568,RANBAXY,15-05-2008,Female,49,Online,NSW,1,Collaroy,Email,201.38
1000035569,RANBAXY,15-05-2008,Female,38,Online,NSW,1,dean park,,58.63
1000035570,MED +,15-05-2008,Female,53,Online,NSW,3,Bidwill,Email,195.16
1000035571,GUARDIAN,15-05-2008,Male,71,Online,NSW,1,Whalan,Email,42.6
1000035572,GENO,15-05-2008,Female,49,Online,NSW,2,blackett,Email,178.75
1000035573,MED +,15-05-2008,Male,85,Online,NSW,2,leppington,Email,111.57
1000035574,GENO,15-05-2008,Female,42,Online,NSW,1,Hinchinbrook,Email,92.89
1000035575,APPOLO,15-05-2008,Female,63,Online,NSW,6,Loftus,Email,429.39
1000035576,DR.REDDYS,15-05-2008,Female,73,Online,NSW,10,Engadine,Email,409.01
1000035577,GENO,15-05-2008,Female,46,Online,NSW,5,Bossley park,,398.96
1000035578,RANBAXY,15-05-2008,Female,41,Online,NSW,2,Cecil Hills,Email,44.02
1000035579,MED +,15-05-2008,Female,73,Online,NSW,2,Seaforth,,21.17
1000035580,MED +,15-05-2008,Male,50,Instore/RF,NSW,1,AUBURN,Phone,21.74
1000035581,APPOLO,15-05-2008,Female,48,Online,NSW,3,North Ryde,Email,217.27
1000035582,GUARDIAN,15-05-2008,Female,61,Instore/RF,NSW,2,AUBURN,Phone,371.88
1000035583,RANBAXY,15-05-2008,Female,62,Instore/RF,NSW,9,AUBURN,Phone,213.91
1000035584,RELEGARE,15-05-2008,Male,77,Online,NSW,3,Cromer,Email,120.27
1000035585,GUARDIAN,15-05-2008,Female,51,Instore/RF,NSW,5,Hinchinbrook,Phone,84.08
1000035586,GENO,15-05-2008,Female,35,Online,NSW,1,Hornsby,Email,41.41
1000035587,RELEGARE,15-05-2008,Female,48,Online,NSW,1,WERRINGTON COUNTY,Email,4.03
1000035588,RANBAXY,15-05-2008,Female,65,Online,NSW,4,Blair Athol,Email,143.79
1000035589,MED +,15-05-2008,Female,66,Phone,NSW,1,st marys,Phone,66.96
1000035590,APPOLO,15-05-2008,Male,65,Online,NSW,3,alfords pt,Email,103.96
1000035591,CIPLA,15-05-2008,Female,56,Online,NSW,5,bonnyrigg,Email,193.31
1000035592,GENO,15-05-2008,Male,54,Online,NSW,3,Greenway Dr,Email,97.44
1000035593,GENO,15-05-2008,Female,78,Online,NSW,3,st clair,Email,197.62
1000035594,CIPLA,15-05-2008,Female,51,Online,NSW,8,st clair,,461.09
1000035595,DR.REDDYS,15-05-2008,Male,56,Online,NSW,2,St.Mary's,Email,34.24
1000035596,DR.REDDYS,15-05-2008,Female,64,Online,NSW,2,Gwynneville,Email,112.59
1000035597,DR.REDDYS,15-05-2008,Female,79,Online,NSW,4,Wollongong,Email,93.62
1000035598,DR.REDDYS,15-05-2008,Female,33,Online,NSW,6,WOLLONGONG,Email,537.72
1000035599,RANBAXY,15-05-2008,Female,44,Online,NSW,1,Narellan Vale,Email,37.59
1000035600,MED +,15-05-2008,Male,39,Online,NSW,5,mascot,Email,250.09
1000035601,GSK,15-05-2008,Female,36,Online,NSW,1,Randwick,Email,25.03
1000035602,DR.REDDYS,12-09-2006,Female,76,Online,QLD,15,rockhampton,,854.89
1000035603,GENO,12-09-2006,Female,48,Online,NSW,1,Ridgewood,Email,52.01
1000035604,GENO,12-09-2006,Female,56,Online,ACT,1,goulburn,Email,24.19
1000035605,CIPLA,12-09-2006,Female,51,Online,QLD,5,Greensborough,Email,39.22
1000035606,GUARDIAN,12-09-2006,Male,68,Online,VIC,8,Fawkner,Email,296.37
1000035607,APPOLO,09-07-2007,Male,39,Online,VIC,2,Mawson Lakes,Email,137.98
1000035608,DR.REDDYS,12-09-2006,Female,49,Online,NSW,2,Prospect,Email,81.94
1000035609,GUARDIAN,12-09-2006,Female,40,Online,QLD,10,Clearview,Email,480.1
1000035610,RELEGARE,12-09-2006,Male,67,Online,VIC,5,MUCKATAH,,606.83
1000035611,GUARDIAN,12-09-2006,Male,58,Online,QLD,2,kilmore,Email,109.76
1000035612,RELEGARE,12-09-2006,Female,84,Online,NSW,1,hackham west,Email,218.88
1000035613,GSK,12-09-2006,Female,67,Online,NSW,8,keilor downs,Email,734.5
1000035614,GSK,12-09-2006,Male,43,Online,NSW,2,gladstone,,105.6
1000035615,GSK,12-09-2006,Female,58,Online,NSW,5,Highett,,728.4
1000035616,GSK,12-09-2006,Female,91,Online,VIC,6,Eagle Vale,Email,300.04
1000035617,RANBAXY,12-09-2006,Female,36,Online,NSW,7,croydon,Email,817.19
1000035618,CIPLA,12-09-2006,Female,81,Online,NSW,7,birtinya,Email,239.43
1000035619,GSK,12-09-2006,Female,63,Online,VIC,1,woodberry,Email,103.44
1000035620,APPOLO,12-09-2006,Female,50,Online,NSW,15,Ngunnawal,Email,397.38
1000035621,RELEGARE,12-09-2006,Female,79,Online,NSW,13,heatley,Email,1082.97
1000035622,MED +,12-09-2006,Male,53,Instore/RF,NSW,3,CLUNES,Phone,64.22
1000035623,RELEGARE,12-09-2006,Male,45,Online,NSW,6,bairnsdale,Email,453.28
1000035624,RELEGARE,12-09-2006,Female,83,Phone,QLD,2,Lavington,Phone,187.69
1000035625,GUARDIAN,12-09-2006,Female,53,Online,VIC,5,Hillcrest,Email,446.31
1000035626,RELEGARE,12-09-2006,Female,63,Phone,QLD,4,monbulk,Phone,1092.71
1000035627,RANBAXY,12-09-2006,Female,90,Instore/RF,WA,4,narangba,Email,178.89
1000035628,APPOLO,12-09-2006,Female,61,Online,SA,1,Greenfield Park,Email,36.98
1000035629,GSK,12-09-2006,Female,72,Online,QLD,1,south penrith,,51.05
1000035630,RELEGARE,12-09-2006,Female,42,Online,WA,5,Cabarita,Email,247.2
1000035631,GUARDIAN,12-09-2006,Male,85,Online,NSW,5,Moss Vale,,260.39
1000035632,GENO,12-09-2006,Female,57,Online,QLD,3,wonthaggi,Email,112.72
1000035633,RANBAXY,12-09-2006,Female,81,Online,NT,1,Castle Hill,Email,91.97
1000035634,GENO,12-09-2006,Male,52,Online,NSW,3,CRANEBROOK,Email,368.04
1000035635,RANBAXY,12-09-2006,Female,33,Online,QLD,4,haddon,Email,382.5
1000035636,GUARDIAN,12-09-2006,Female,46,Online,NSW,14,Jamberoo,Email,1319.32
1000035637,RANBAXY,12-09-2006,Female,46,Online,SA,4,Roseville,Email,265.88
1000035638,GUARDIAN,12-09-2006,Female,50,Online,NSW,4,Hornsby Heights,Email,347.46
1000035639,GSK,12-09-2006,Female,43,Online,VIC,3,erskine pk,Email,133.43
1000035640,RELEGARE,12-09-2006,Female,54,Online,QLD,9,currimundi,Email,797.8
1000035641,GENO,12-09-2006,Female,39,Online,NSW,1,Corio,Email,43.18
1000035642,APPOLO,12-09-2006,Male,59,Online,SA,15,Sandstone Point,Email,747.08
1000035643,RANBAXY,12-09-2006,Female,79,Online,NSW,6,Kelmscott,Email,156.31
1000035644,GENO,12-09-2006,Female,79,Online,VIC,1,Erindale,Email,25.78
1000035645,CIPLA,12-09-2006,Male,48,Online,QLD,6,WURTULLA,Email,662.32
1000035646,RANBAXY,12-09-2006,Male,51,Online,NSW,7,high wycombe,Email,304.18
1000035647,MED +,12-09-2006,Female,85,Instore/RF,NSW,2,CRINGILLA,Phone,183.69
1000035648,RANBAXY,12-09-2006,Female,84,Online,NSW,11,Bardon,Email,282.16
1000035649,DR.REDDYS,12-09-2006,Female,63,Online,SA,5,Katherine,,741.36
1000035650,CIPLA,12-09-2006,Female,69,Online,NSW,7,griffith,Email,551.37
1000035651,MED +,12-09-2006,Female,88,Online,VIC,7,Camira,,867.71
1000035652,GENO,12-09-2006,Female,45,Online,VIC,5,Cromer,Email,160.44
1000035653,GUARDIAN,12-09-2006,Female,63,Online,QLD,4,willaston,,206.61
1000035654,RANBAXY,12-09-2006,Female,69,Online,NSW,7,Kooringal,Email,273.59
1000035655,MED +,12-09-2006,Female,84,Online,SA,5,croydon,Email,221.04
1000035656,RELEGARE,12-09-2006,Male,58,Online,NSW,2,beerwah,Email,97.12
1000035657,APPOLO,12-09-2006,Female,85,Online,WA,1,candelo,Email,103.8
1000035658,DR.REDDYS,12-09-2006,Male,34,Online,NSW,8,Happy Valley,,337.94
1000035659,GSK,12-09-2006,Male,78,Online,NSW,5,Daysdale,Email,438.33
1000035660,GUARDIAN,12-09-2006,Male,56,Online,QLD,3,burwood east,Email,159.03
1000035661,APPOLO,12-09-2006,Male,61,Online,NSW,5,jamboree heights,Email,207.61
1000035662,APPOLO,12-09-2006,Male,65,Online,NSW,5,St Clair,Email,424.81
1000035663,MED +,12-09-2006,Male,31,Online,SA,16,padstowhgts,,1464.41
1000035664,GSK,12-09-2006,Female,53,Instore/RF,VIC,4,SAWTELL,Phone,108.73
1000035665,CIPLA,12-09-2006,Male,83,Online,NSW,2,Roxby Downs,Email,54.94
1000035666,RANBAXY,12-09-2006,Male,64,Online,NSW,9,LISMORE HEIGHTS,Email,802.29
1000035667,GENO,25-10-2006,Male,76,Online,NSW,1,Mill Park,Email,12.75
1000035668,MED +,07-11-2006,Male,76,Online,NSW,6,Baxter,Email,532.63
1000035669,RANBAXY,07-11-2006,Female,66,Online,NSW,4,North Ipswich,Email,535.54
1000035670,GUARDIAN,14-12-2006,Female,49,Online,NSW,4,Wagga Wagga,Email,116.58
1000035671,DR.REDDYS,27-12-2006,Female,46,Online,NSW,1,Salisbury Heights,Email,367.42
1000035672,RANBAXY,02-03-2007,Male,69,Phone,NSW,5,Fitzgerald Valley,Phone,1003.12
1000035673,CIPLA,02-03-2007,Male,53,Online,VIC,3,Eaton,Email,105.01
1000035674,GENO,05-04-2007,Female,63,Online,VIC,5,St Ives,Email,142.03
1000035675,GSK,18-04-2007,Female,33,Online,ACT,5,Northmead,Email,354.23
1000035676,MED +,01-05-2007,Female,48,Online,NSW,7,Jensen,Email,268.87
1000035677,DR.REDDYS,09-05-2007,Male,58,Online,VIC,5,Arcadia Vale,,1213.35
1000035678,CIPLA,18-05-2007,Female,47,Online,QLD,3,north nowra,,336.95
1000035679,RELEGARE,27-06-2007,Female,79,Online,QLD,2,pooraka,,95.6
1000035680,GSK,09-07-2007,Male,41,Online,WA,25,wantirna,,1139.69
1000035681,GSK,19-07-2007,Female,85,Phone,NT,5,Glenmore Park,Phone,281.34
1000035682,RANBAXY,10-09-2007,Male,74,Phone,SA,6,Forbes,Phone,248.87
1000035683,GSK,10-09-2007,Male,31,Phone,SA,7,Forbes,Phone,357.79
1000035684,APPOLO,10-09-2007,Female,77,Online,NT,2,Bathurst,Email,166.37
1000035685,CIPLA,10-09-2007,Male,54,Online,NT,6,cowra,Email,297.23
1000035686,GUARDIAN,10-09-2007,Female,48,Phone,SA,1,Wellington,Phone,7.45
1000035687,CIPLA,10-09-2007,Male,77,Phone,NT,7,Mount Wilson,Phone,287.7
1000035688,DR.REDDYS,10-09-2007,Female,75,Online,SA,11,Orange,Email,423.1
1000035689,APPOLO,21-09-2007,Male,78,Online,SA,14,Brunswick West,Email,1197.31
1000035690,RELEGARE,10-10-2007,Female,58,Instore/RF,VIC,7,CLAYTON STH,Phone,315.66
1000035691,MED +,16-10-2007,Male,44,Instore/RF,SA,14,LATHAM,Phone,607.76
1000035692,CIPLA,26-10-2007,Female,82,Online,SA,4,Kings Park,,311.02
1000035693,RANBAXY,01-11-2007,Female,47,Online,SA,1,Frankston,Email,31.77
1000035694,APPOLO,15-11-2007,Male,45,Online,SA,11,Wynnum,Email,254.62
1000035695,DR.REDDYS,21-11-2007,Male,67,Online,SA,5,Collingwood Park,Email,1221.7
1000035696,RELEGARE,22-01-2008,Male,73,Online,SA,5,Warnbro,Email,567.79
1000035697,RANBAXY,31-01-2008,Female,83,Instore/RF,SA,1,HOWARD SPRINGS,,18.04
1000035698,GUARDIAN,31-01-2008,Male,50,Online,SA,1,underdale,Email,2.45
1000035699,CIPLA,31-01-2008,Female,58,Phone,NSW,4,HILLBANK,,93.39
1000035700,RELEGARE,31-01-2008,Male,38,Online,VIC,18,Millner,Email,1288.06
1000035701,APPOLO,31-01-2008,Female,50,Online,SA,4,Katherine,Email,59.77
1000035702,DR.REDDYS,31-01-2008,Female,53,Online,SA,10,Port Noarlunga South,,871.79
1000035703,APPOLO,31-01-2008,Female,80,Online,SA,10,Nhulunbuy,Email,619.29
1000035704,CIPLA,31-01-2008,Female,62,Online,SA,2,Burton,Email,63.48
1000035705,RANBAXY,31-01-2008,Female,49,Online,SA,2,Colonel Light Gardens,Email,283.8
1000035706,CIPLA,31-01-2008,Male,32,Online,SA,1,Milduraq,Email,96.83
1000035707,GUARDIAN,31-01-2008,Male,60,Online,SA,5,Yahl,,561.65
1000035708,CIPLA,31-01-2008,Female,34,Phone,SA,20,Mount Barker,Phone,781.04
1000035709,GUARDIAN,31-01-2008,Female,63,Online,SA,6,victor harbor,Email,382.28
1000035710,GSK,31-01-2008,Female,85,Phone,SA,14,Victor Harbour,Phone,472.91
1000035711,APPOLO,31-01-2008,Female,70,Online,NT,3,Victor Harbor,Email,25.9
1000035712,DR.REDDYS,31-01-2008,Female,67,Online,WA,6,Renmark,Email,410.51
1000035713,RELEGARE,31-01-2008,Male,69,Online,QLD,4,Morphett Vale,Email,55.9
1000035714,DR.REDDYS,31-01-2008,Male,54,Phone,NT,2,TARLEE,,46.07
1000035715,GSK,31-01-2008,Female,51,Online,NT,1,RICHMOND HILL,Email,163.07
1000035716,RELEGARE,31-01-2008,Male,58,Instore/RF,NSW,14,ELTHAM,,804.81
1000035717,DR.REDDYS,31-01-2008,Male,68,Online,WA,8,Port Lincoln,Email,112.84
1000035718,MED +,31-01-2008,Male,50,Online,WA,6,northgate,Email,472.18
1000035719,RANBAXY,31-01-2008,Female,66,Phone,SA,3,SALISBURY DOWNS,,211.14
1000035720,GSK,31-01-2008,Female,78,Online,SA,19,Mount Barker,,1520.02
1000035721,CIPLA,31-01-2008,Male,85,Online,WA,13,Port Lincoln,Email,424.53
1000035722,MED +,31-01-2008,Female,69,Online,WA,11,renmark,,1010.43
1000035723,GUARDIAN,31-01-2008,Female,37,Online,WA,7,Seaton,Email,1198.6
1000035724,APPOLO,31-01-2008,Female,40,Online,WA,1,Hackham West,Email,13.05
1000035725,CIPLA,31-01-2008,Female,69,Phone,WA,14,SALISBURY EAST,,1392.55
1000035726,RELEGARE,31-01-2008,Female,55,Online,WA,19,roxbydowns,Email,1406.43
1000035727,CIPLA,31-01-2008,Female,63,Online,WA,13,Darwin River,Email,797.98
1000035728,GENO,31-01-2008,Female,69,Online,WA,12,inglewood,,648.88
1000035729,GENO,31-01-2008,Male,56,Online,WA,2,Tannum Sands,,34.47
1000035730,CIPLA,31-01-2008,Female,65,Online,WA,8,Alice Springs,Email,808.57
1000035731,GUARDIAN,31-01-2008,Female,64,Online,WA,12,Darwin,Email,783.82
1000035732,GUARDIAN,31-01-2008,Female,37,Online,WA,13,Lismore,Email,1260.33
